pair_id,sentence,type,pronoun,preferred,noun,verb
0,Michael owned a dog ||| . The dog  ||| had a long tail.,negation,0,1,dog,own
161,Jennifer didn't meet a dog ||| . It  ||| had a long tail.,negation,1,0,dog,meet
162,Michael met a dog ||| . The dog  ||| had a red collar.,negation,0,1,dog,meet
162,Michael didn't meet a dog ||| . The dog  ||| had a red collar.,negation,0,0,dog,meet
163,Michael met a dog ||| . It  ||| had a red collar.,negation,1,1,dog,meet
163,Michael didn't meet a dog ||| . It  ||| had a red collar.,negation,1,0,dog,meet
164,Linda met a dog ||| . The dog  ||| had a blind eye.,negation,0,1,dog,meet
164,Linda didn't meet a dog ||| . The dog  ||| had a blind eye.,negation,0,0,dog,meet
165,Linda met a dog ||| . It  ||| had a blind eye.,negation,1,1,dog,meet
165,Linda didn't meet a dog ||| . It  ||| had a blind eye.,negation,1,0,dog,meet
166,Bob met a dog ||| . The dog  ||| had a shrill voice.,negation,0,1,dog,meet
166,Bob didn't meet a dog ||| . The dog  ||| had a shrill voice.,negation,0,0,dog,meet
167,Bob met a dog ||| . It  ||| had a shrill voice.,negation,1,1,dog,meet
167,Bob didn't meet a dog ||| . It  ||| had a shrill voice.,negation,1,0,dog,meet
168,Barbara met a dog ||| . The dog  ||| had a colorful back.,negation,0,1,dog,meet
168,Barbara didn't meet a dog ||| . The dog  ||| had a colorful back.,negation,0,0,dog,meet
169,Barbara met a dog ||| . It  ||| had a colorful back.,negation,1,1,dog,meet
169,Barbara didn't meet a dog ||| . It  ||| had a colorful back.,negation,1,0,dog,meet
170,John met a dog ||| . The dog  ||| enjoyed frolicking in the forest.,negation,0,1,dog,meet
170,John didn't meet a dog ||| . The dog  ||| enjoyed frolicking in the forest.,negation,0,0,dog,meet
171,John met a dog ||| . It  ||| enjoyed frolicking in the forest.,negation,1,1,dog,meet
171,John didn't meet a dog ||| . It  ||| enjoyed frolicking in the forest.,negation,1,0,dog,meet
172,Karen met a dog ||| . The dog  ||| preferred fish over other food.,negation,0,1,dog,meet
172,Karen didn't meet a dog ||| . The dog  ||| preferred fish over other food.,negation,0,0,dog,meet
173,Karen met a dog ||| . It  ||| preferred fish over other food.,negation,1,1,dog,meet
173,Karen didn't meet a dog ||| . It  ||| preferred fish over other food.,negation,1,0,dog,meet
174,Joseph met a dog ||| . The dog  ||| was called Fido.,negation,0,1,dog,meet
174,Joseph didn't meet a dog ||| . The dog  ||| was called Fido.,negation,0,0,dog,meet
175,Joseph met a dog ||| . It  ||| was called Fido.,negation,1,1,dog,meet
175,Joseph didn't meet a dog ||| . It  ||| was called Fido.,negation,1,0,dog,meet
176,Jennifer met a dog ||| . The dog  ||| liked to swim in lakes.,negation,0,1,dog,meet
176,Jennifer didn't meet a dog ||| . The dog  ||| liked to swim in lakes.,negation,0,0,dog,meet
177,Jennifer met a dog ||| . It  ||| liked to swim in lakes.,negation,1,1,dog,meet
177,Jennifer didn't meet a dog ||| . It  ||| liked to swim in lakes.,negation,1,0,dog,meet
178,Thomas met a dog ||| . The dog  ||| loved cheese.,negation,0,1,dog,meet
178,Thomas didn't meet a dog ||| . The dog  ||| loved cheese.,negation,0,0,dog,meet
179,Thomas met a dog ||| . It  ||| loved cheese.,negation,1,1,dog,meet
179,Thomas didn't meet a dog ||| . It  ||| loved cheese.,negation,1,0,dog,meet
180,Barbara adopted a dog ||| . The dog  ||| had a long tail.,negation,0,1,dog,adopt
180,Barbara didn't adopt a dog ||| . The dog  ||| had a long tail.,negation,0,0,dog,adopt
181,Barbara adopted a dog ||| . It  ||| had a long tail.,negation,1,1,dog,adopt
181,Barbara didn't adopt a dog ||| . It  ||| had a long tail.,negation,1,0,dog,adopt
182,Bill adopted a dog ||| . The dog  ||| had a red collar.,negation,0,1,dog,adopt
182,Bill didn't adopt a dog ||| . The dog  ||| had a red collar.,negation,0,0,dog,adopt
183,Bill adopted a dog ||| . It  ||| had a red collar.,negation,1,1,dog,adopt
183,Bill didn't adopt a dog ||| . It  ||| had a red collar.,negation,1,0,dog,adopt
184,James adopted a dog ||| . The dog  ||| had a blind eye.,negation,0,1,dog,adopt
184,James didn't adopt a dog ||| . The dog  ||| had a blind eye.,negation,0,0,dog,adopt
185,James adopted a dog ||| . It  ||| had a blind eye.,negation,1,1,dog,adopt
185,James didn't adopt a dog ||| . It  ||| had a blind eye.,negation,1,0,dog,adopt
186,Karen adopted a dog ||| . The dog  ||| had a shrill voice.,negation,0,1,dog,adopt
186,Karen didn't adopt a dog ||| . The dog  ||| had a shrill voice.,negation,0,0,dog,adopt
187,Karen adopted a dog ||| . It  ||| had a shrill voice.,negation,1,1,dog,adopt
187,Karen didn't adopt a dog ||| . It  ||| had a shrill voice.,negation,1,0,dog,adopt
188,John adopted a dog ||| . The dog  ||| had a colorful back.,negation,0,1,dog,adopt
188,John didn't adopt a dog ||| . The dog  ||| had a colorful back.,negation,0,0,dog,adopt
189,John adopted a dog ||| . It  ||| had a colorful back.,negation,1,1,dog,adopt
189,John didn't adopt a dog ||| . It  ||| had a colorful back.,negation,1,0,dog,adopt
190,Bill adopted a dog ||| . The dog  ||| enjoyed frolicking in the forest.,negation,0,1,dog,adopt
190,Bill didn't adopt a dog ||| . The dog  ||| enjoyed frolicking in the forest.,negation,0,0,dog,adopt
191,Bill adopted a dog ||| . It  ||| enjoyed frolicking in the forest.,negation,1,1,dog,adopt
191,Bill didn't adopt a dog ||| . It  ||| enjoyed frolicking in the forest.,negation,1,0,dog,adopt
192,John adopted a dog ||| . The dog  ||| preferred fish over other food.,negation,0,1,dog,adopt
192,John didn't adopt a dog ||| . The dog  ||| preferred fish over other food.,negation,0,0,dog,adopt
193,John adopted a dog ||| . It  ||| preferred fish over other food.,negation,1,1,dog,adopt
193,John didn't adopt a dog ||| . It  ||| preferred fish over other food.,negation,1,0,dog,adopt
194,Jessica adopted a dog ||| . The dog  ||| was called Fido.,negation,0,1,dog,adopt
194,Jessica didn't adopt a dog ||| . The dog  ||| was called Fido.,negation,0,0,dog,adopt
195,Jessica adopted a dog ||| . It  ||| was called Fido.,negation,1,1,dog,adopt
195,Jessica didn't adopt a dog ||| . It  ||| was called Fido.,negation,1,0,dog,adopt
196,Thomas adopted a dog ||| . The dog  ||| liked to swim in lakes.,negation,0,1,dog,adopt
196,Thomas didn't adopt a dog ||| . The dog  ||| liked to swim in lakes.,negation,0,0,dog,adopt
197,Thomas adopted a dog ||| . It  ||| liked to swim in lakes.,negation,1,1,dog,adopt
197,Thomas didn't adopt a dog ||| . It  ||| liked to swim in lakes.,negation,1,0,dog,adopt
198,Thomas adopted a dog ||| . The dog  ||| loved cheese.,negation,0,1,dog,adopt
198,Thomas didn't adopt a dog ||| . The dog  ||| loved cheese.,negation,0,0,dog,adopt
199,Thomas adopted a dog ||| . It  ||| loved cheese.,negation,1,1,dog,adopt
199,Thomas didn't adopt a dog ||| . It  ||| loved cheese.,negation,1,0,dog,adopt
200,Karen owned an aardvark ||| . The aardvark  ||| had a long tail.,negation,0,1,aardvark,own
200,Karen didn't own an aardvark ||| . The aardvark  ||| had a long tail.,negation,0,0,aardvark,own
201,Karen owned an aardvark ||| . It  ||| had a long tail.,negation,1,1,aardvark,own
201,Karen didn't own an aardvark ||| . It  ||| had a long tail.,negation,1,0,aardvark,own
202,Michael owned an aardvark ||| . The aardvark  ||| had a red collar.,negation,0,1,aardvark,own
202,Michael didn't own an aardvark ||| . The aardvark  ||| had a red collar.,negation,0,0,aardvark,own
203,Michael owned an aardvark ||| . It  ||| had a red collar.,negation,1,1,aardvark,own
203,Michael didn't own an aardvark ||| . It  ||| had a red collar.,negation,1,0,aardvark,own
204,John owned an aardvark ||| . The aardvark  ||| had a blind eye.,negation,0,1,aardvark,own
204,John didn't own an aardvark ||| . The aardvark  ||| had a blind eye.,negation,0,0,aardvark,own
205,John owned an aardvark ||| . It  ||| had a blind eye.,negation,1,1,aardvark,own
205,John didn't own an aardvark ||| . It  ||| had a blind eye.,negation,1,0,aardvark,own
206,John owned an aardvark ||| . The aardvark  ||| had a shrill voice.,negation,0,1,aardvark,own
206,John didn't own an aardvark ||| . The aardvark  ||| had a shrill voice.,negation,0,0,aardvark,own
207,John owned an aardvark ||| . It  ||| had a shrill voice.,negation,1,1,aardvark,own
207,John didn't own an aardvark ||| . It  ||| had a shrill voice.,negation,1,0,aardvark,own
208,Nancy owned an aardvark ||| . The aardvark  ||| had a colorful back.,negation,0,1,aardvark,own
208,Nancy didn't own an aardvark ||| . The aardvark  ||| had a colorful back.,negation,0,0,aardvark,own
209,Nancy owned an aardvark ||| . It  ||| had a colorful back.,negation,1,1,aardvark,own
209,Nancy didn't own an aardvark ||| . It  ||| had a colorful back.,negation,1,0,aardvark,own
210,Elizabeth owned an aardvark ||| . The aardvark  ||| enjoyed frolicking in the forest.,negation,0,1,aardvark,own
210,Elizabeth didn't own an aardvark ||| . The aardvark  ||| enjoyed frolicking in the forest.,negation,0,0,aardvark,own
211,Elizabeth owned an aardvark ||| . It  ||| enjoyed frolicking in the forest.,negation,1,1,aardvark,own
211,Elizabeth didn't own an aardvark ||| . It  ||| enjoyed frolicking in the forest.,negation,1,0,aardvark,own
212,David owned an aardvark ||| . The aardvark  ||| preferred fish over other food.,negation,0,1,aardvark,own
212,David didn't own an aardvark ||| . The aardvark  ||| preferred fish over other food.,negation,0,0,aardvark,own
213,David owned an aardvark ||| . It  ||| preferred fish over other food.,negation,1,1,aardvark,own
213,David didn't own an aardvark ||| . It  ||| preferred fish over other food.,negation,1,0,aardvark,own
214,Linda owned an aardvark ||| . The aardvark  ||| was called Fido.,negation,0,1,aardvark,own
214,Linda didn't own an aardvark ||| . The aardvark  ||| was called Fido.,negation,0,0,aardvark,own
215,Linda owned an aardvark ||| . It  ||| was called Fido.,negation,1,1,aardvark,own
215,Linda didn't own an aardvark ||| . It  ||| was called Fido.,negation,1,0,aardvark,own
216,Nancy owned an aardvark ||| . The aardvark  ||| liked to swim in lakes.,negation,0,1,aardvark,own
216,Nancy didn't own an aardvark ||| . The aardvark  ||| liked to swim in lakes.,negation,0,0,aardvark,own
217,Nancy owned an aardvark ||| . It  ||| liked to swim in lakes.,negation,1,1,aardvark,own
217,Nancy didn't own an aardvark ||| . It  ||| liked to swim in lakes.,negation,1,0,aardvark,own
218,Mary owned an aardvark ||| . The aardvark  ||| loved cheese.,negation,0,1,aardvark,own
218,Mary didn't own an aardvark ||| . The aardvark  ||| loved cheese.,negation,0,0,aardvark,own
219,Mary owned an aardvark ||| . It  ||| loved cheese.,negation,1,1,aardvark,own
219,Mary didn't own an aardvark ||| . It  ||| loved cheese.,negation,1,0,aardvark,own
220,Bill saw an aardvark ||| . The aardvark  ||| had a long tail.,negation,0,1,aardvark,see
220,Bill didn't see an aardvark ||| . The aardvark  ||| had a long tail.,negation,0,0,aardvark,see
221,Bill saw an aardvark ||| . It  ||| had a long tail.,negation,1,1,aardvark,see
221,Bill didn't see an aardvark ||| . It  ||| had a long tail.,negation,1,0,aardvark,see
222,Elizabeth saw an aardvark ||| . The aardvark  ||| had a red collar.,negation,0,1,aardvark,see
222,Elizabeth didn't see an aardvark ||| . The aardvark  ||| had a red collar.,negation,0,0,aardvark,see
223,Elizabeth saw an aardvark ||| . It  ||| had a red collar.,negation,1,1,aardvark,see
223,Elizabeth didn't see an aardvark ||| . It  ||| had a red collar.,negation,1,0,aardvark,see
224,Bob saw an aardvark ||| . The aardvark  ||| had a blind eye.,negation,0,1,aardvark,see
224,Bob didn't see an aardvark ||| . The aardvark  ||| had a blind eye.,negation,0,0,aardvark,see
225,Bob saw an aardvark ||| . It  ||| had a blind eye.,negation,1,1,aardvark,see
225,Bob didn't see an aardvark ||| . It  ||| had a blind eye.,negation,1,0,aardvark,see
226,Mary saw an aardvark ||| . The aardvark  ||| had a shrill voice.,negation,0,1,aardvark,see
226,Mary didn't see an aardvark ||| . The aardvark  ||| had a shrill voice.,negation,0,0,aardvark,see
227,Mary saw an aardvark ||| . It  ||| had a shrill voice.,negation,1,1,aardvark,see
227,Mary didn't see an aardvark ||| . It  ||| had a shrill voice.,negation,1,0,aardvark,see
228,Nancy saw an aardvark ||| . The aardvark  ||| had a colorful back.,negation,0,1,aardvark,see
228,Nancy didn't see an aardvark ||| . The aardvark  ||| had a colorful back.,negation,0,0,aardvark,see
229,Nancy saw an aardvark ||| . It  ||| had a colorful back.,negation,1,1,aardvark,see
229,Nancy didn't see an aardvark ||| . It  ||| had a colorful back.,negation,1,0,aardvark,see
230,Susan saw an aardvark ||| . The aardvark  ||| enjoyed frolicking in the forest.,negation,0,1,aardvark,see
230,Susan didn't see an aardvark ||| . The aardvark  ||| enjoyed frolicking in the forest.,negation,0,0,aardvark,see
231,Susan saw an aardvark ||| . It  ||| enjoyed frolicking in the forest.,negation,1,1,aardvark,see
231,Susan didn't see an aardvark ||| . It  ||| enjoyed frolicking in the forest.,negation,1,0,aardvark,see
232,Barbara saw an aardvark ||| . The aardvark  ||| preferred fish over other food.,negation,0,1,aardvark,see
232,Barbara didn't see an aardvark ||| . The aardvark  ||| preferred fish over other food.,negation,0,0,aardvark,see
233,Barbara saw an aardvark ||| . It  ||| preferred fish over other food.,negation,1,1,aardvark,see
233,Barbara didn't see an aardvark ||| . It  ||| preferred fish over other food.,negation,1,0,aardvark,see
234,David saw an aardvark ||| . The aardvark  ||| was called Fido.,negation,0,1,aardvark,see
234,David didn't see an aardvark ||| . The aardvark  ||| was called Fido.,negation,0,0,aardvark,see
235,David saw an aardvark ||| . It  ||| was called Fido.,negation,1,1,aardvark,see
235,David didn't see an aardvark ||| . It  ||| was called Fido.,negation,1,0,aardvark,see
236,Bob saw an aardvark ||| . The aardvark  ||| liked to swim in lakes.,negation,0,1,aardvark,see
236,Bob didn't see an aardvark ||| . The aardvark  ||| liked to swim in lakes.,negation,0,0,aardvark,see
237,Bob saw an aardvark ||| . It  ||| liked to swim in lakes.,negation,1,1,aardvark,see
237,Bob didn't see an aardvark ||| . It  ||| liked to swim in lakes.,negation,1,0,aardvark,see
238,Susan saw an aardvark ||| . The aardvark  ||| loved cheese.,negation,0,1,aardvark,see
238,Susan didn't see an aardvark ||| . The aardvark  ||| loved cheese.,negation,0,0,aardvark,see
239,Susan saw an aardvark ||| . It  ||| loved cheese.,negation,1,1,aardvark,see
239,Susan didn't see an aardvark ||| . It  ||| loved cheese.,negation,1,0,aardvark,see
240,Bob kicked an aardvark ||| . The aardvark  ||| had a long tail.,negation,0,1,aardvark,kick
240,Bob didn't kick an aardvark ||| . The aardvark  ||| had a long tail.,negation,0,0,aardvark,kick
241,Bob kicked an aardvark ||| . It  ||| had a long tail.,negation,1,1,aardvark,kick
241,Bob didn't kick an aardvark ||| . It  ||| had a long tail.,negation,1,0,aardvark,kick
242,Elizabeth kicked an aardvark ||| . The aardvark  ||| had a red collar.,negation,0,1,aardvark,kick
242,Elizabeth didn't kick an aardvark ||| . The aardvark  ||| had a red collar.,negation,0,0,aardvark,kick
243,Elizabeth kicked an aardvark ||| . It  ||| had a red collar.,negation,1,1,aardvark,kick
243,Elizabeth didn't kick an aardvark ||| . It  ||| had a red collar.,negation,1,0,aardvark,kick
244,Linda kicked an aardvark ||| . The aardvark  ||| had a blind eye.,negation,0,1,aardvark,kick
244,Linda didn't kick an aardvark ||| . The aardvark  ||| had a blind eye.,negation,0,0,aardvark,kick
245,Linda kicked an aardvark ||| . It  ||| had a blind eye.,negation,1,1,aardvark,kick
245,Linda didn't kick an aardvark ||| . It  ||| had a blind eye.,negation,1,0,aardvark,kick
246,Barbara kicked an aardvark ||| . The aardvark  ||| had a shrill voice.,negation,0,1,aardvark,kick
246,Barbara didn't kick an aardvark ||| . The aardvark  ||| had a shrill voice.,negation,0,0,aardvark,kick
247,Barbara kicked an aardvark ||| . It  ||| had a shrill voice.,negation,1,1,aardvark,kick
247,Barbara didn't kick an aardvark ||| . It  ||| had a shrill voice.,negation,1,0,aardvark,kick
248,Bill kicked an aardvark ||| . The aardvark  ||| had a colorful back.,negation,0,1,aardvark,kick
248,Bill didn't kick an aardvark ||| . The aardvark  ||| had a colorful back.,negation,0,0,aardvark,kick
249,Bill kicked an aardvark ||| . It  ||| had a colorful back.,negation,1,1,aardvark,kick
249,Bill didn't kick an aardvark ||| . It  ||| had a colorful back.,negation,1,0,aardvark,kick
250,Joseph kicked an aardvark ||| . The aardvark  ||| enjoyed frolicking in the forest.,negation,0,1,aardvark,kick
250,Joseph didn't kick an aardvark ||| . The aardvark  ||| enjoyed frolicking in the forest.,negation,0,0,aardvark,kick
251,Joseph kicked an aardvark ||| . It  ||| enjoyed frolicking in the forest.,negation,1,1,aardvark,kick
251,Joseph didn't kick an aardvark ||| . It  ||| enjoyed frolicking in the forest.,negation,1,0,aardvark,kick
252,Elizabeth kicked an aardvark ||| . The aardvark  ||| preferred fish over other food.,negation,0,1,aardvark,kick
