pair_id,sentence,type,pronoun,preferred,noun,verb
0,Michael owned a dog |||  and the dog  ||| had a long tail.,negation,0,1,dog,own
161,Nancy didn't meet a dog |||  and it  ||| had a long tail.,negation,1,0,dog,meet
162,Jennifer met a dog |||  and the dog  ||| had a red collar.,negation,0,1,dog,meet
162,Jennifer didn't meet a dog |||  and the dog  ||| had a red collar.,negation,0,0,dog,meet
163,Jennifer met a dog |||  and it  ||| had a red collar.,negation,1,1,dog,meet
163,Jennifer didn't meet a dog |||  and it  ||| had a red collar.,negation,1,0,dog,meet
164,Mary met a dog |||  and the dog  ||| had a blind eye.,negation,0,1,dog,meet
164,Mary didn't meet a dog |||  and the dog  ||| had a blind eye.,negation,0,0,dog,meet
165,Mary met a dog |||  and it  ||| had a blind eye.,negation,1,1,dog,meet
165,Mary didn't meet a dog |||  and it  ||| had a blind eye.,negation,1,0,dog,meet
166,Sarah met a dog |||  and the dog  ||| had a shrill voice.,negation,0,1,dog,meet
166,Sarah didn't meet a dog |||  and the dog  ||| had a shrill voice.,negation,0,0,dog,meet
167,Sarah met a dog |||  and it  ||| had a shrill voice.,negation,1,1,dog,meet
167,Sarah didn't meet a dog |||  and it  ||| had a shrill voice.,negation,1,0,dog,meet
168,Michael met a dog |||  and the dog  ||| had a colorful back.,negation,0,1,dog,meet
168,Michael didn't meet a dog |||  and the dog  ||| had a colorful back.,negation,0,0,dog,meet
169,Michael met a dog |||  and it  ||| had a colorful back.,negation,1,1,dog,meet
169,Michael didn't meet a dog |||  and it  ||| had a colorful back.,negation,1,0,dog,meet
170,Thomas met a dog |||  and the dog  ||| enjoyed frolicking in the forest.,negation,0,1,dog,meet
170,Thomas didn't meet a dog |||  and the dog  ||| enjoyed frolicking in the forest.,negation,0,0,dog,meet
171,Thomas met a dog |||  and it  ||| enjoyed frolicking in the forest.,negation,1,1,dog,meet
171,Thomas didn't meet a dog |||  and it  ||| enjoyed frolicking in the forest.,negation,1,0,dog,meet
172,Michael met a dog |||  and the dog  ||| preferred fish over other food.,negation,0,1,dog,meet
172,Michael didn't meet a dog |||  and the dog  ||| preferred fish over other food.,negation,0,0,dog,meet
173,Michael met a dog |||  and it  ||| preferred fish over other food.,negation,1,1,dog,meet
173,Michael didn't meet a dog |||  and it  ||| preferred fish over other food.,negation,1,0,dog,meet
174,Barbara met a dog |||  and the dog  ||| was called Fido.,negation,0,1,dog,meet
174,Barbara didn't meet a dog |||  and the dog  ||| was called Fido.,negation,0,0,dog,meet
175,Barbara met a dog |||  and it  ||| was called Fido.,negation,1,1,dog,meet
175,Barbara didn't meet a dog |||  and it  ||| was called Fido.,negation,1,0,dog,meet
176,Susan met a dog |||  and the dog  ||| liked to swim in lakes.,negation,0,1,dog,meet
176,Susan didn't meet a dog |||  and the dog  ||| liked to swim in lakes.,negation,0,0,dog,meet
177,Susan met a dog |||  and it  ||| liked to swim in lakes.,negation,1,1,dog,meet
177,Susan didn't meet a dog |||  and it  ||| liked to swim in lakes.,negation,1,0,dog,meet
178,Susan met a dog |||  and the dog  ||| loved cheese.,negation,0,1,dog,meet
178,Susan didn't meet a dog |||  and the dog  ||| loved cheese.,negation,0,0,dog,meet
179,Susan met a dog |||  and it  ||| loved cheese.,negation,1,1,dog,meet
179,Susan didn't meet a dog |||  and it  ||| loved cheese.,negation,1,0,dog,meet
180,Barbara adopted a dog |||  and the dog  ||| had a long tail.,negation,0,1,dog,adopt
180,Barbara didn't adopt a dog |||  and the dog  ||| had a long tail.,negation,0,0,dog,adopt
181,Barbara adopted a dog |||  and it  ||| had a long tail.,negation,1,1,dog,adopt
181,Barbara didn't adopt a dog |||  and it  ||| had a long tail.,negation,1,0,dog,adopt
182,Elizabeth adopted a dog |||  and the dog  ||| had a red collar.,negation,0,1,dog,adopt
182,Elizabeth didn't adopt a dog |||  and the dog  ||| had a red collar.,negation,0,0,dog,adopt
183,Elizabeth adopted a dog |||  and it  ||| had a red collar.,negation,1,1,dog,adopt
183,Elizabeth didn't adopt a dog |||  and it  ||| had a red collar.,negation,1,0,dog,adopt
184,Joseph adopted a dog |||  and the dog  ||| had a blind eye.,negation,0,1,dog,adopt
184,Joseph didn't adopt a dog |||  and the dog  ||| had a blind eye.,negation,0,0,dog,adopt
185,Joseph adopted a dog |||  and it  ||| had a blind eye.,negation,1,1,dog,adopt
185,Joseph didn't adopt a dog |||  and it  ||| had a blind eye.,negation,1,0,dog,adopt
186,Elizabeth adopted a dog |||  and the dog  ||| had a shrill voice.,negation,0,1,dog,adopt
186,Elizabeth didn't adopt a dog |||  and the dog  ||| had a shrill voice.,negation,0,0,dog,adopt
187,Elizabeth adopted a dog |||  and it  ||| had a shrill voice.,negation,1,1,dog,adopt
187,Elizabeth didn't adopt a dog |||  and it  ||| had a shrill voice.,negation,1,0,dog,adopt
188,Nancy adopted a dog |||  and the dog  ||| had a colorful back.,negation,0,1,dog,adopt
188,Nancy didn't adopt a dog |||  and the dog  ||| had a colorful back.,negation,0,0,dog,adopt
189,Nancy adopted a dog |||  and it  ||| had a colorful back.,negation,1,1,dog,adopt
189,Nancy didn't adopt a dog |||  and it  ||| had a colorful back.,negation,1,0,dog,adopt
190,Elizabeth adopted a dog |||  and the dog  ||| enjoyed frolicking in the forest.,negation,0,1,dog,adopt
190,Elizabeth didn't adopt a dog |||  and the dog  ||| enjoyed frolicking in the forest.,negation,0,0,dog,adopt
191,Elizabeth adopted a dog |||  and it  ||| enjoyed frolicking in the forest.,negation,1,1,dog,adopt
191,Elizabeth didn't adopt a dog |||  and it  ||| enjoyed frolicking in the forest.,negation,1,0,dog,adopt
192,Michael adopted a dog |||  and the dog  ||| preferred fish over other food.,negation,0,1,dog,adopt
192,Michael didn't adopt a dog |||  and the dog  ||| preferred fish over other food.,negation,0,0,dog,adopt
193,Michael adopted a dog |||  and it  ||| preferred fish over other food.,negation,1,1,dog,adopt
193,Michael didn't adopt a dog |||  and it  ||| preferred fish over other food.,negation,1,0,dog,adopt
194,Bill adopted a dog |||  and the dog  ||| was called Fido.,negation,0,1,dog,adopt
194,Bill didn't adopt a dog |||  and the dog  ||| was called Fido.,negation,0,0,dog,adopt
195,Bill adopted a dog |||  and it  ||| was called Fido.,negation,1,1,dog,adopt
195,Bill didn't adopt a dog |||  and it  ||| was called Fido.,negation,1,0,dog,adopt
196,Michael adopted a dog |||  and the dog  ||| liked to swim in lakes.,negation,0,1,dog,adopt
196,Michael didn't adopt a dog |||  and the dog  ||| liked to swim in lakes.,negation,0,0,dog,adopt
197,Michael adopted a dog |||  and it  ||| liked to swim in lakes.,negation,1,1,dog,adopt
197,Michael didn't adopt a dog |||  and it  ||| liked to swim in lakes.,negation,1,0,dog,adopt
198,Nancy adopted a dog |||  and the dog  ||| loved cheese.,negation,0,1,dog,adopt
198,Nancy didn't adopt a dog |||  and the dog  ||| loved cheese.,negation,0,0,dog,adopt
199,Nancy adopted a dog |||  and it  ||| loved cheese.,negation,1,1,dog,adopt
199,Nancy didn't adopt a dog |||  and it  ||| loved cheese.,negation,1,0,dog,adopt
200,Susan owned an aardvark |||  and the aardvark  ||| had a long tail.,negation,0,1,aardvark,own
200,Susan didn't own an aardvark |||  and the aardvark  ||| had a long tail.,negation,0,0,aardvark,own
201,Susan owned an aardvark |||  and it  ||| had a long tail.,negation,1,1,aardvark,own
201,Susan didn't own an aardvark |||  and it  ||| had a long tail.,negation,1,0,aardvark,own
202,Karen owned an aardvark |||  and the aardvark  ||| had a red collar.,negation,0,1,aardvark,own
202,Karen didn't own an aardvark |||  and the aardvark  ||| had a red collar.,negation,0,0,aardvark,own
203,Karen owned an aardvark |||  and it  ||| had a red collar.,negation,1,1,aardvark,own
203,Karen didn't own an aardvark |||  and it  ||| had a red collar.,negation,1,0,aardvark,own
204,Chris owned an aardvark |||  and the aardvark  ||| had a blind eye.,negation,0,1,aardvark,own
204,Chris didn't own an aardvark |||  and the aardvark  ||| had a blind eye.,negation,0,0,aardvark,own
205,Chris owned an aardvark |||  and it  ||| had a blind eye.,negation,1,1,aardvark,own
205,Chris didn't own an aardvark |||  and it  ||| had a blind eye.,negation,1,0,aardvark,own
206,Bill owned an aardvark |||  and the aardvark  ||| had a shrill voice.,negation,0,1,aardvark,own
206,Bill didn't own an aardvark |||  and the aardvark  ||| had a shrill voice.,negation,0,0,aardvark,own
207,Bill owned an aardvark |||  and it  ||| had a shrill voice.,negation,1,1,aardvark,own
207,Bill didn't own an aardvark |||  and it  ||| had a shrill voice.,negation,1,0,aardvark,own
208,Chris owned an aardvark |||  and the aardvark  ||| had a colorful back.,negation,0,1,aardvark,own
208,Chris didn't own an aardvark |||  and the aardvark  ||| had a colorful back.,negation,0,0,aardvark,own
209,Chris owned an aardvark |||  and it  ||| had a colorful back.,negation,1,1,aardvark,own
209,Chris didn't own an aardvark |||  and it  ||| had a colorful back.,negation,1,0,aardvark,own
210,Elizabeth owned an aardvark |||  and the aardvark  ||| enjoyed frolicking in the forest.,negation,0,1,aardvark,own
210,Elizabeth didn't own an aardvark |||  and the aardvark  ||| enjoyed frolicking in the forest.,negation,0,0,aardvark,own
211,Elizabeth owned an aardvark |||  and it  ||| enjoyed frolicking in the forest.,negation,1,1,aardvark,own
211,Elizabeth didn't own an aardvark |||  and it  ||| enjoyed frolicking in the forest.,negation,1,0,aardvark,own
212,Nancy owned an aardvark |||  and the aardvark  ||| preferred fish over other food.,negation,0,1,aardvark,own
212,Nancy didn't own an aardvark |||  and the aardvark  ||| preferred fish over other food.,negation,0,0,aardvark,own
213,Nancy owned an aardvark |||  and it  ||| preferred fish over other food.,negation,1,1,aardvark,own
213,Nancy didn't own an aardvark |||  and it  ||| preferred fish over other food.,negation,1,0,aardvark,own
214,Jennifer owned an aardvark |||  and the aardvark  ||| was called Fido.,negation,0,1,aardvark,own
214,Jennifer didn't own an aardvark |||  and the aardvark  ||| was called Fido.,negation,0,0,aardvark,own
215,Jennifer owned an aardvark |||  and it  ||| was called Fido.,negation,1,1,aardvark,own
215,Jennifer didn't own an aardvark |||  and it  ||| was called Fido.,negation,1,0,aardvark,own
216,Sarah owned an aardvark |||  and the aardvark  ||| liked to swim in lakes.,negation,0,1,aardvark,own
216,Sarah didn't own an aardvark |||  and the aardvark  ||| liked to swim in lakes.,negation,0,0,aardvark,own
217,Sarah owned an aardvark |||  and it  ||| liked to swim in lakes.,negation,1,1,aardvark,own
217,Sarah didn't own an aardvark |||  and it  ||| liked to swim in lakes.,negation,1,0,aardvark,own
218,Nancy owned an aardvark |||  and the aardvark  ||| loved cheese.,negation,0,1,aardvark,own
218,Nancy didn't own an aardvark |||  and the aardvark  ||| loved cheese.,negation,0,0,aardvark,own
219,Nancy owned an aardvark |||  and it  ||| loved cheese.,negation,1,1,aardvark,own
219,Nancy didn't own an aardvark |||  and it  ||| loved cheese.,negation,1,0,aardvark,own
220,Jessica saw an aardvark |||  and the aardvark  ||| had a long tail.,negation,0,1,aardvark,see
220,Jessica didn't see an aardvark |||  and the aardvark  ||| had a long tail.,negation,0,0,aardvark,see
221,Jessica saw an aardvark |||  and it  ||| had a long tail.,negation,1,1,aardvark,see
221,Jessica didn't see an aardvark |||  and it  ||| had a long tail.,negation,1,0,aardvark,see
222,Chris saw an aardvark |||  and the aardvark  ||| had a red collar.,negation,0,1,aardvark,see
222,Chris didn't see an aardvark |||  and the aardvark  ||| had a red collar.,negation,0,0,aardvark,see
223,Chris saw an aardvark |||  and it  ||| had a red collar.,negation,1,1,aardvark,see
223,Chris didn't see an aardvark |||  and it  ||| had a red collar.,negation,1,0,aardvark,see
224,Sarah saw an aardvark |||  and the aardvark  ||| had a blind eye.,negation,0,1,aardvark,see
224,Sarah didn't see an aardvark |||  and the aardvark  ||| had a blind eye.,negation,0,0,aardvark,see
225,Sarah saw an aardvark |||  and it  ||| had a blind eye.,negation,1,1,aardvark,see
225,Sarah didn't see an aardvark |||  and it  ||| had a blind eye.,negation,1,0,aardvark,see
226,Susan saw an aardvark |||  and the aardvark  ||| had a shrill voice.,negation,0,1,aardvark,see
226,Susan didn't see an aardvark |||  and the aardvark  ||| had a shrill voice.,negation,0,0,aardvark,see
227,Susan saw an aardvark |||  and it  ||| had a shrill voice.,negation,1,1,aardvark,see
227,Susan didn't see an aardvark |||  and it  ||| had a shrill voice.,negation,1,0,aardvark,see
228,Bill saw an aardvark |||  and the aardvark  ||| had a colorful back.,negation,0,1,aardvark,see
228,Bill didn't see an aardvark |||  and the aardvark  ||| had a colorful back.,negation,0,0,aardvark,see
229,Bill saw an aardvark |||  and it  ||| had a colorful back.,negation,1,1,aardvark,see
229,Bill didn't see an aardvark |||  and it  ||| had a colorful back.,negation,1,0,aardvark,see
230,Karen saw an aardvark |||  and the aardvark  ||| enjoyed frolicking in the forest.,negation,0,1,aardvark,see
230,Karen didn't see an aardvark |||  and the aardvark  ||| enjoyed frolicking in the forest.,negation,0,0,aardvark,see
231,Karen saw an aardvark |||  and it  ||| enjoyed frolicking in the forest.,negation,1,1,aardvark,see
231,Karen didn't see an aardvark |||  and it  ||| enjoyed frolicking in the forest.,negation,1,0,aardvark,see
232,Thomas saw an aardvark |||  and the aardvark  ||| preferred fish over other food.,negation,0,1,aardvark,see
232,Thomas didn't see an aardvark |||  and the aardvark  ||| preferred fish over other food.,negation,0,0,aardvark,see
233,Thomas saw an aardvark |||  and it  ||| preferred fish over other food.,negation,1,1,aardvark,see
233,Thomas didn't see an aardvark |||  and it  ||| preferred fish over other food.,negation,1,0,aardvark,see
234,Chris saw an aardvark |||  and the aardvark  ||| was called Fido.,negation,0,1,aardvark,see
234,Chris didn't see an aardvark |||  and the aardvark  ||| was called Fido.,negation,0,0,aardvark,see
235,Chris saw an aardvark |||  and it  ||| was called Fido.,negation,1,1,aardvark,see
235,Chris didn't see an aardvark |||  and it  ||| was called Fido.,negation,1,0,aardvark,see
236,John saw an aardvark |||  and the aardvark  ||| liked to swim in lakes.,negation,0,1,aardvark,see
236,John didn't see an aardvark |||  and the aardvark  ||| liked to swim in lakes.,negation,0,0,aardvark,see
237,John saw an aardvark |||  and it  ||| liked to swim in lakes.,negation,1,1,aardvark,see
237,John didn't see an aardvark |||  and it  ||| liked to swim in lakes.,negation,1,0,aardvark,see
238,David saw an aardvark |||  and the aardvark  ||| loved cheese.,negation,0,1,aardvark,see
238,David didn't see an aardvark |||  and the aardvark  ||| loved cheese.,negation,0,0,aardvark,see
239,David saw an aardvark |||  and it  ||| loved cheese.,negation,1,1,aardvark,see
239,David didn't see an aardvark |||  and it  ||| loved cheese.,negation,1,0,aardvark,see
240,John kicked an aardvark |||  and the aardvark  ||| had a long tail.,negation,0,1,aardvark,kick
240,John didn't kick an aardvark |||  and the aardvark  ||| had a long tail.,negation,0,0,aardvark,kick
241,John kicked an aardvark |||  and it  ||| had a long tail.,negation,1,1,aardvark,kick
241,John didn't kick an aardvark |||  and it  ||| had a long tail.,negation,1,0,aardvark,kick
242,Jennifer kicked an aardvark |||  and the aardvark  ||| had a red collar.,negation,0,1,aardvark,kick
242,Jennifer didn't kick an aardvark |||  and the aardvark  ||| had a red collar.,negation,0,0,aardvark,kick
243,Jennifer kicked an aardvark |||  and it  ||| had a red collar.,negation,1,1,aardvark,kick
243,Jennifer didn't kick an aardvark |||  and it  ||| had a red collar.,negation,1,0,aardvark,kick
244,Jennifer kicked an aardvark |||  and the aardvark  ||| had a blind eye.,negation,0,1,aardvark,kick
244,Jennifer didn't kick an aardvark |||  and the aardvark  ||| had a blind eye.,negation,0,0,aardvark,kick
245,Jennifer kicked an aardvark |||  and it  ||| had a blind eye.,negation,1,1,aardvark,kick
245,Jennifer didn't kick an aardvark |||  and it  ||| had a blind eye.,negation,1,0,aardvark,kick
