id,type,sample,order,model,prompt,generation,Noun 1,Noun 2,Noun 1 COREF,Noun 1 NEW,Noun 1 MODAL,Noun 2 COREF,Noun 2 NEW,Noun 2 MODAL,Ambiguous COREF,Neither mentioned,
7_beer_know_doubt_ref,know_doubt,1,2,GPT-3,I know that Sam ordered a cocktail at the bar but I doubt that he ordered a beer. The,I know that Sam ordered a cocktail at the bar but I doubt that he ordered a beer. The bartender may have given it to him by mistake.,beer,cocktail,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
7_beer_doubt_know_ref,doubt_know,1,1,GPT-3,I doubt that Sam ordered a beer at the bar but I know that he ordered a cocktail. The,I doubt that Sam ordered a beer at the bar but I know that he ordered a cocktail. The drinks were served at the table.,beer,cocktail,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
7_beer_doubt_know_ref,doubt_know,1,2,GPT-3,I doubt that Sam ordered a cocktail at the bar but I know that he ordered a beer. The,I doubt that Sam ordered a cocktail at the bar but I know that he ordered a beer. The bartender set out a pint glass on the bar and Sam picked it up and held it under his nose.,beer,cocktail,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
7_beer_affirmative_modal_ref,affirmative_modal,1,1,GPT-3,Sam ordered a beer at the bar but he wanted to order a cocktail. The,Sam ordered a beer at the bar but he wanted to order a cocktail. The bartender reached under the counter and grabbed a bottle of whiskey.,beer,cocktail,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
7_beer_affirmative_modal_ref,affirmative_modal,1,2,GPT-3,Sam ordered a cocktail at the bar but he wanted to order a beer. The,Sam ordered a cocktail at the bar but he wanted to order a beer. The bartender said they didn't serve beer at this bar.,beer,cocktail,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
7_beer_modal_affirmative_ref,modal_affirmative,1,1,GPT-3,Sam wanted to order a beer at the bar but he ordered a cocktail. The,Sam wanted to order a beer at the bar but he ordered a cocktail. The bartender reached under the counter and opened a bottle of whiskey.,beer,cocktail,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
7_beer_modal_affirmative_ref,modal_affirmative,1,2,GPT-3,Sam wanted to order a cocktail at the bar but he ordered a beer. The,"Sam wanted to order a cocktail at the bar but he ordered a beer. The bar tender was surprised, because Sam's father had been a famous drunk and he knew Sam didn't drink.",beer,cocktail,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
7_beer_managed_failed_ref,managed_failed,1,1,GPT-3,Sam managed to order a beer at the bar but failed to order a cocktail. The,"Sam managed to order a beer at the bar but failed to order a cocktail. The waiter was surprised she didn't want a cocktail, but she didn't care.",beer,cocktail,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
7_beer_managed_failed_ref,managed_failed,1,2,GPT-3,Sam managed to order a cocktail at the bar but failed to order a beer. The,Sam managed to order a cocktail at the bar but failed to order a beer. The waiter brought him a glass of red wine instead.,beer,cocktail,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
7_beer_failed_managed_ref,failed_managed,1,1,GPT-3,Sam failed to order a beer at the bar but managed to order a cocktail. The,Sam failed to order a beer at the bar but managed to order a cocktail. The waiter brought him a glass of red wine instead.,beer,cocktail,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
7_beer_failed_managed_ref,failed_managed,1,2,GPT-3,Sam failed to order a cocktail at the bar but managed to order a beer. The,Sam failed to order a cocktail at the bar but managed to order a beer. The waiter brought him a glass of water.,beer,cocktail,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
8_cake_affirmative_negation_ref,affirmative_negation,1,1,GPT-3,Michael baked a cake but he didn't bake a pie. The,Michael baked a cake but he didn't bake a pie. The cake was very large.,cake,pie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
8_cake_affirmative_negation_ref,affirmative_negation,1,2,GPT-3,Michael baked a pie but he didn't bake a cake. The,Michael baked a pie but he didn't bake a cake. The cake was made by Mary.,cake,pie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
8_cake_negation_affirmative_ref,negation_affirmative,1,1,GPT-3,Michael didn't bake a cake but he baked a pie. The,Michael didn't bake a cake but he baked a pie. The pie had cherries in it and the cherries were red.,cake,pie,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
8_cake_negation_affirmative_ref,negation_affirmative,1,2,GPT-3,Michael didn't bake a pie but he baked a cake. The,Michael didn't bake a pie but he baked a cake. The cake had cherries in it and the cake was delicious.,cake,pie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
8_cake_know_doubt_ref,know_doubt,1,1,GPT-3,I know that Michael baked a cake but I doubt that he baked a pie. The,"I know that Michael baked a cake but I doubt that he baked a pie. The first time I saw the cake, it was already three-quarters eaten.",cake,pie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
8_cake_know_doubt_ref,know_doubt,1,2,GPT-3,I know that Michael baked a pie but I doubt that he baked a cake. The,I know that Michael baked a pie but I doubt that he baked a cake. The first sentence has a negative polarity because of the negative adverb hardly.,cake,pie,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
8_cake_doubt_know_ref,doubt_know,1,1,GPT-3,I doubt that Michael baked a cake but I know that he baked a pie. The,I doubt that Michael baked a cake but I know that he baked a pie. The pie was delicious.,cake,pie,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
8_cake_doubt_know_ref,doubt_know,1,2,GPT-3,I doubt that Michael baked a pie but I know that he baked a cake. The,"I doubt that Michael baked a pie but I know that he baked a cake. The first sentence has a singular subject (Michael), while the second sentence has a plural subject (pies), but in both sentences the verb is singular (""baked"").",cake,pie,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
8_cake_affirmative_modal_ref,affirmative_modal,1,1,GPT-3,Michael baked a cake but he wanted to bake a pie. The,Michael baked a cake but he wanted to bake a pie. The cake took 1 hour to bake and the pie took 2 hours to bake.,cake,pie,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
8_cake_affirmative_modal_ref,affirmative_modal,1,2,GPT-3,Michael baked a pie but he wanted to bake a cake. The,Michael baked a pie but he wanted to bake a cake. The cake took longer to bake than the pie.,cake,pie,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
8_cake_modal_affirmative_ref,modal_affirmative,1,1,GPT-3,Michael wanted to bake a cake but he baked a pie. The,Michael wanted to bake a cake but he baked a pie. The cake had cherries in it and the pie had cherries in it.,cake,pie,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
8_cake_modal_affirmative_ref,modal_affirmative,1,2,GPT-3,Michael wanted to bake a pie but he baked a cake. The,Michael wanted to bake a pie but he baked a cake. The cake was very large.,cake,pie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
8_cake_managed_failed_ref,managed_failed,1,1,GPT-3,Michael managed to bake a cake but failed to bake a pie. The,Michael managed to bake a cake but failed to bake a pie. The cake was baked in a small oven.,cake,pie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
8_cake_managed_failed_ref,managed_failed,1,2,GPT-3,Michael managed to bake a pie but failed to bake a cake. The,Michael managed to bake a pie but failed to bake a cake. The oven has baked 4 pies and 6 cakes since Michael started working there.,cake,pie,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
8_cake_failed_managed_ref,failed_managed,1,1,GPT-3,Michael failed to bake a cake but managed to bake a pie. The,"Michael failed to bake a cake but managed to bake a pie. The cake was supposed to be for a school bake sale, but he couldn't get the oven to work.",cake,pie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
8_cake_failed_managed_ref,failed_managed,1,2,GPT-3,Michael failed to bake a pie but managed to bake a cake. The,Michael failed to bake a pie but managed to bake a cake. The cake has a radius of .,cake,pie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
9_letter_affirmative_negation_ref,affirmative_negation,1,1,GPT-3,Carolyn wrote a letter to her parents but she didn't write them a card. The,"Carolyn wrote a letter to her parents but she didn't write them a card. The card would have been awkward, but she didn't want to write them.",letter,card,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
9_letter_affirmative_negation_ref,affirmative_negation,1,2,GPT-3,Carolyn wrote a card to her parents but she didn't write them a letter. The,Carolyn wrote a card to her parents but she didn't write them a letter. The card showed a girl with long hair with a bow in it and a unicorn.,letter,card,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
9_letter_negation_affirmative_ref,negation_affirmative,1,1,GPT-3,Carolyn didn't write a letter to her parents but she wrote them a card. The,Carolyn didn't write a letter to her parents but she wrote them a card. The card showed a girl with long hair with a bow in it and a unicorn.,letter,card,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
9_letter_negation_affirmative_ref,negation_affirmative,1,2,GPT-3,Carolyn didn't write a card to her parents but she wrote them a letter. The,Carolyn didn't write a card to her parents but she wrote them a letter. The letter was long and filled with many details about the cruise.,letter,card,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
9_letter_know_doubt_ref,know_doubt,1,1,GPT-3,I know that Carolyn wrote a letter to her parents but I doubt that she wrote them a card. The,I know that Carolyn wrote a letter to her parents but I doubt that she wrote them a card. The only Christmas cards that she wrote were to her husband and children.,letter,card,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
9_letter_know_doubt_ref,know_doubt,1,2,GPT-3,I know that Carolyn wrote a card to her parents but I doubt that she wrote them a letter. The,"I know that Carolyn wrote a card to her parents but I doubt that she wrote them a letter. The only child of two only children, I doubt that she ever sent a letter to her parents.",letter,card,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
9_letter_doubt_know_ref,doubt_know,1,1,GPT-3,I doubt that Carolyn wrote a letter to her parents but I know that she wrote them a card. The,I doubt that Carolyn wrote a letter to her parents but I know that she wrote them a card. The card was written in pencil and the writing was a bit hard to read.,letter,card,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
9_letter_doubt_know_ref,doubt_know,1,2,GPT-3,I doubt that Carolyn wrote a card to her parents but I know that she wrote them a letter. The,I doubt that Carolyn wrote a card to her parents but I know that she wrote them a letter. The letter was written to her parents in March.,letter,card,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
9_letter_affirmative_modal_ref,affirmative_modal,1,1,GPT-3,Carolyn wrote a letter to her parents but she wanted to write them a card. The,Carolyn wrote a letter to her parents but she wanted to write them a card. The card would be a Christmas card but she didn’t know what to write in it.,letter,card,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
9_letter_affirmative_modal_ref,affirmative_modal,1,2,GPT-3,Carolyn wrote a card to her parents but she wanted to write them a letter. The,Carolyn wrote a card to her parents but she wanted to write them a letter. The letter would be a little longer than the card.,letter,card,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
9_letter_modal_affirmative_ref,modal_affirmative,1,1,GPT-3,Carolyn wanted to write a letter to her parents but she wrote them a card. The,Carolyn wanted to write a letter to her parents but she wrote them a card. The card showed a girl with long hair with a bow in it and a unicorn.,letter,card,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
9_letter_modal_affirmative_ref,modal_affirmative,1,2,GPT-3,Carolyn wanted to write a card to her parents but she wrote them a letter. The,"Carolyn wanted to write a card to her parents but she wrote them a letter. The letter would take a little longer to reach them, but it would be easier for her to explain everything.",letter,card,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
9_letter_managed_failed_ref,managed_failed,1,1,GPT-3,Carolyn managed to write a letter to her parents but failed to write them a card. The,"Carolyn managed to write a letter to her parents but failed to write them a card. The next day, the girls leave for the joust.",letter,card,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
9_letter_managed_failed_ref,managed_failed,1,2,GPT-3,Carolyn managed to write a card to her parents but failed to write them a letter. The,"Carolyn managed to write a card to her parents but failed to write them a letter. The last letter she wrote was to her Aunt May, on May 12.",letter,card,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
9_letter_failed_managed_ref,failed_managed,1,1,GPT-3,Carolyn failed to write a letter to her parents but managed to write them a card. The,Carolyn failed to write a letter to her parents but managed to write them a card. The next day was Christmas Day.,letter,card,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
9_letter_failed_managed_ref,failed_managed,1,2,GPT-3,Carolyn failed to write a card to her parents but managed to write them a letter. The,Carolyn failed to write a card to her parents but managed to write them a letter. The letter was found by the police with a few other letters and a notebook.,letter,card,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
10_hat_affirmative_negation_ref,affirmative_negation,1,1,GPT-3,Chris knitted a hat but he didn't knit a bag. The,Chris knitted a hat but he didn't knit a bag. The bag is not his.,hat,bag,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
10_hat_affirmative_negation_ref,affirmative_negation,1,2,GPT-3,Chris knitted a bag but he didn't knit a hat. The,Chris knitted a bag but he didn't knit a hat. The bag is smaller than the hat.,hat,bag,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
10_hat_negation_affirmative_ref,negation_affirmative,1,1,GPT-3,Chris didn't knit a hat but he knitted a bag. The,Chris didn't knit a hat but he knitted a bag. The bag is extremely roomy and has a nice big opening.,hat,bag,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
10_hat_negation_affirmative_ref,negation_affirmative,1,2,GPT-3,Chris didn't knit a bag but he knitted a hat. The,Chris didn't knit a bag but he knitted a hat. The pattern is from Ravelry and it's called Dashing Hat.,hat,bag,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
10_hat_know_doubt_ref,know_doubt,1,1,GPT-3,I know that Chris knitted a hat but I doubt that he knitted a bag. The,I know that Chris knitted a hat but I doubt that he knitted a bag. The only other thing I know is that he got the yarn from the Red Cross.,hat,bag,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
10_hat_know_doubt_ref,know_doubt,1,2,GPT-3,I know that Chris knitted a bag but I doubt that he knitted a hat. The,I know that Chris knitted a bag but I doubt that he knitted a hat. The hat would be a good start.,hat,bag,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
10_hat_doubt_know_ref,doubt_know,1,1,GPT-3,I doubt that Chris knitted a hat but I know that he knitted a bag. The,I doubt that Chris knitted a hat but I know that he knitted a bag. The bag was made from green and purple yarn.,hat,bag,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
10_hat_doubt_know_ref,doubt_know,1,2,GPT-3,I doubt that Chris knitted a bag but I know that he knitted a hat. The,I doubt that Chris knitted a bag but I know that he knitted a hat. The hat was made for his Mum.,hat,bag,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
10_hat_affirmative_modal_ref,affirmative_modal,1,1,GPT-3,Chris knitted a hat but he wanted to knit a bag. The,Chris knitted a hat but he wanted to knit a bag. The problem is that he has no idea how to knit a bag.,hat,bag,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
10_hat_affirmative_modal_ref,affirmative_modal,1,2,GPT-3,Chris knitted a bag but he wanted to knit a hat. The,Chris knitted a bag but he wanted to knit a hat. The problem is that he has no idea how to knit a hat.,hat,bag,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
10_hat_modal_affirmative_ref,modal_affirmative,1,1,GPT-3,Chris wanted to knit a hat but he knitted a bag. The,Chris wanted to knit a hat but he knitted a bag. The bag is not big enough for a hat but it is big enough for a book.,hat,bag,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
10_hat_modal_affirmative_ref,modal_affirmative,1,2,GPT-3,Chris wanted to knit a bag but he knitted a hat. The,Chris wanted to knit a bag but he knitted a hat. The pattern is from Ravelry: http://www.,hat,bag,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
10_hat_managed_failed_ref,managed_failed,1,1,GPT-3,Chris managed to knit a hat but failed to knit a bag. The,Chris managed to knit a hat but failed to knit a bag. The bag is not stuffed.,hat,bag,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
10_hat_managed_failed_ref,managed_failed,1,2,GPT-3,Chris managed to knit a bag but failed to knit a hat. The,Chris managed to knit a bag but failed to knit a hat. The bag is extremely long and thin.,hat,bag,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
10_hat_failed_managed_ref,failed_managed,1,1,GPT-3,Chris failed to knit a hat but managed to knit a bag. The,Chris failed to knit a hat but managed to knit a bag. The bag is extremely long and does not fit on his body.,hat,bag,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
10_hat_failed_managed_ref,failed_managed,1,2,GPT-3,Chris failed to knit a bag but managed to knit a hat. The,Chris failed to knit a bag but managed to knit a hat. The pattern is from Ravelry: http://www.,hat,bag,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
11_cod_affirmative_negation_ref,affirmative_negation,1,1,GPT-3,Sarah caught a cod but she didn't catch a bass. The,Sarah caught a cod but she didn't catch a bass. The bass was too big for her to catch.,cod,bass,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
11_cod_affirmative_negation_ref,affirmative_negation,1,2,GPT-3,Sarah caught a bass but she didn't catch a cod. The,Sarah caught a bass but she didn't catch a cod. The bass was in the cod but the cod was not in the bass.,cod,bass,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
11_cod_negation_affirmative_ref,negation_affirmative,1,1,GPT-3,Sarah didn't catch a cod but she caught a bass. The,"Sarah didn't catch a cod but she caught a bass. The bass was about seven inches long, and it was a good-sized fish for Sarah.",cod,bass,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
11_cod_negation_affirmative_ref,negation_affirmative,1,2,GPT-3,Sarah didn't catch a bass but she caught a cod. The,"Sarah didn't catch a bass but she caught a cod. The cod was about seven inches long, and it had a big eye bulging out of its head.",cod,bass,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
11_cod_know_doubt_ref,know_doubt,1,1,GPT-3,I know that Sarah caught a cod but I doubt that she caught a bass. The,I know that Sarah caught a cod but I doubt that she caught a bass. The cod is a salt water fish and the bass is a fresh water fish.,cod,bass,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
11_cod_know_doubt_ref,know_doubt,1,2,GPT-3,I know that Sarah caught a bass but I doubt that she caught a cod. The,I know that Sarah caught a bass but I doubt that she caught a cod. The cod is too big for her and the bass is too small.,cod,bass,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
11_cod_doubt_know_ref,doubt_know,1,1,GPT-3,I doubt that Sarah caught a cod but I know that she caught a bass. The,I doubt that Sarah caught a cod but I know that she caught a bass. The cod is too big for her and the bass is just right.,cod,bass,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
11_cod_doubt_know_ref,doubt_know,1,2,GPT-3,I doubt that Sarah caught a bass but I know that she caught a cod. The,I doubt that Sarah caught a bass but I know that she caught a cod. The cod was fat and heavy.,cod,bass,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
11_cod_affirmative_modal_ref,affirmative_modal,1,1,GPT-3,Sarah caught a cod but she wanted to catch a bass. The,Sarah caught a cod but she wanted to catch a bass. The bass was in the same spot as the cod.,cod,bass,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
11_cod_affirmative_modal_ref,affirmative_modal,1,2,GPT-3,Sarah caught a bass but she wanted to catch a cod. The,Sarah caught a bass but she wanted to catch a cod. The cod was in the same spot as the bass.,cod,bass,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
11_cod_modal_affirmative_ref,modal_affirmative,1,1,GPT-3,Sarah wanted to catch a cod but she caught a bass. The,Sarah wanted to catch a cod but she caught a bass. The bass was so big that it broke her fishing rod and she had to go to the store to buy a new one.,cod,bass,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
11_cod_modal_affirmative_ref,modal_affirmative,1,2,GPT-3,Sarah wanted to catch a bass but she caught a cod. The,Sarah wanted to catch a bass but she caught a cod. The bass was in the cod but the cod was in the bass.,cod,bass,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,?
11_cod_managed_failed_ref,managed_failed,1,1,GPT-3,Sarah managed to catch a cod but failed to catch a bass. The,Sarah managed to catch a cod but failed to catch a bass. The cod was fried up for supper.,cod,bass,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
11_cod_managed_failed_ref,managed_failed,1,2,GPT-3,Sarah managed to catch a bass but failed to catch a cod. The,Sarah managed to catch a bass but failed to catch a cod. The cod is the hardest of the three species to catch in the game.,cod,bass,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
11_cod_failed_managed_ref,failed_managed,1,1,GPT-3,Sarah failed to catch a cod but managed to catch a bass. The,Sarah failed to catch a cod but managed to catch a bass. The water was so clear that we could see the fish under the boat.,cod,bass,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
11_cod_failed_managed_ref,failed_managed,1,2,GPT-3,Sarah failed to catch a bass but managed to catch a cod. The,Sarah failed to catch a bass but managed to catch a cod. The cod is a very hard fish to catch.,cod,bass,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
12_ticket_affirmative_negation_ref,affirmative_negation,1,1,GPT-3,Thomas booked a ticket in advance but he didn't book a hotel room. The,Thomas booked a ticket in advance but he didn't book a hotel room. The train arrived at midnight.,ticket,hotel room,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
12_ticket_affirmative_negation_ref,affirmative_negation,1,2,GPT-3,Thomas booked a hotel room in advance but he didn't book a ticket. The,Thomas booked a hotel room in advance but he didn't book a ticket. The train station closed so he couldn't buy a ticket to his destination.,ticket,hotel room,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
12_ticket_negation_affirmative_ref,negation_affirmative,1,1,GPT-3,Thomas didn't book a ticket in advance but he booked a hotel room. The,Thomas didn't book a ticket in advance but he booked a hotel room. The train station was very busy and Thomas was lucky to get a seat in a compartment.,ticket,hotel room,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
12_ticket_negation_affirmative_ref,negation_affirmative,1,2,GPT-3,Thomas didn't book a hotel room in advance but he booked a ticket. The,"Thomas didn't book a hotel room in advance but he booked a ticket. The train to Hamburg was €44, roughly $56, one way.",ticket,hotel room,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
12_ticket_know_doubt_ref,know_doubt,1,1,GPT-3,I know that Thomas booked a ticket in advance but I doubt that he booked a hotel room. The,I know that Thomas booked a ticket in advance but I doubt that he booked a hotel room. The best thing would be to go to the hotel where he was staying and try to talk to someone there.,ticket,hotel room,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
12_ticket_know_doubt_ref,know_doubt,1,2,GPT-3,I know that Thomas booked a hotel room in advance but I doubt that he booked a ticket. The,I know that Thomas booked a hotel room in advance but I doubt that he booked a ticket. The train station would be his best bet.,ticket,hotel room,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
12_ticket_doubt_know_ref,doubt_know,1,1,GPT-3,I doubt that Thomas booked a ticket in advance but I know that he booked a hotel room. The,I doubt that Thomas booked a ticket in advance but I know that he booked a hotel room. The hotel is right across the street from the venue.,ticket,hotel room,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
12_ticket_doubt_know_ref,doubt_know,1,2,GPT-3,I doubt that Thomas booked a hotel room in advance but I know that he booked a ticket. The,I doubt that Thomas booked a hotel room in advance but I know that he booked a ticket. The rest is up to his imagination….,ticket,hotel room,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
12_ticket_affirmative_modal_ref,affirmative_modal,1,1,GPT-3,Thomas booked a ticket in advance but he wanted to book a hotel room. The,Thomas booked a ticket in advance but he wanted to book a hotel room. The train station has WiFi.,ticket,hotel room,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
12_ticket_affirmative_modal_ref,affirmative_modal,1,2,GPT-3,Thomas booked a hotel room in advance but he wanted to book a ticket. The,Thomas booked a hotel room in advance but he wanted to book a ticket. The train station was very busy and he was not able to buy a ticket and go to his hotel.,ticket,hotel room,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
12_ticket_modal_affirmative_ref,modal_affirmative,1,1,GPT-3,Thomas wanted to book a ticket in advance but he booked a hotel room. The,Thomas wanted to book a ticket in advance but he booked a hotel room. The train station was very busy and Thomas was feeling very tired.,ticket,hotel room,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
12_ticket_modal_affirmative_ref,modal_affirmative,1,2,GPT-3,Thomas wanted to book a hotel room in advance but he booked a ticket. The,Thomas wanted to book a hotel room in advance but he booked a ticket. The train to Hamburg was almost empty because of the holidays.,ticket,hotel room,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
12_ticket_managed_failed_ref,managed_failed,1,1,GPT-3,Thomas managed to book a ticket in advance but failed to book a hotel room. The,Thomas managed to book a ticket in advance but failed to book a hotel room. The only hotel room left in the city was a room with a shared bathroom.,ticket,hotel room,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
12_ticket_managed_failed_ref,managed_failed,1,2,GPT-3,Thomas managed to book a hotel room in advance but failed to book a ticket. The,"Thomas managed to book a hotel room in advance but failed to book a ticket. The only ones available were in the rear car, which had no lavatory.",ticket,hotel room,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
12_ticket_failed_managed_ref,failed_managed,1,1,GPT-3,Thomas failed to book a ticket in advance but managed to book a hotel room. The,"Thomas failed to book a ticket in advance but managed to book a hotel room. The rest of us entered the lottery for the 120,000 available tickets and were each given a number.",ticket,hotel room,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
12_ticket_failed_managed_ref,failed_managed,1,2,GPT-3,Thomas failed to book a hotel room in advance but managed to book a ticket. The,Thomas failed to book a hotel room in advance but managed to book a ticket. The flight to Boston was delayed because of the snowstorm.,ticket,hotel room,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
13_bed_affirmative_negation_ref,affirmative_negation,1,1,GPT-3,Luke bought a bed but he didn't buy a table. The,Luke bought a bed but he didn't buy a table. The teacher asked the pupils where the cat was.,bed,table,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
