workerid,proliferate.condition,alternative,correct,order,path,rt,trial_id,trial_no,word,word_idx,catch_trials,condition,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,subject_information.other_language,subject_information.problems,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
469,list8,na,1,0,1,839,12_ticket_know,12,a,12,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,feels,1,0,1,1105,12_ticket_know,12,hotel,13,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,punished.,1,1,1,733,12_ticket_know,12,reservation.,14,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,x-x-x,1,1,1,752,4_book_failed,13,Susan,0,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,forget,0,1,1,1532,4_book_failed,13,failed,1,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,nice,1,1,1,652,4_book_failed,13,to,2,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,types,1,0,1,746,4_book_failed,13,write,3,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,ago,1,0,1,439,4_book_failed,13,a,4,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,guys.,1,0,1,783,4_book_failed,13,book.,5,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,cent,1,1,1,1202,4_book_failed,13,She,6,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,else,1,1,1,791,4_book_failed,13,also,7,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,kid,1,0,1,637,4_book_failed,13,hasn't,8,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,hour,1,0,1,551,4_book_failed,13,written,9,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,waited,1,1,1,626,4_book_failed,13,any,10,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,whom,1,1,1,984,4_book_failed,13,good,11,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,pregnant,1,0,1,872,4_book_failed,13,articles,12,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,cousin.,1,1,1,661,4_book_failed,13,lately.,13,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,x-x-x,1,1,0,599,filler_02,14,The,0,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,rescinded,1,1,0,1464,filler_02,14,lawnmower,1,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,mid,1,0,0,780,filler_02,14,did,2,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,app,1,0,0,489,filler_02,14,not,3,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,senate,1,1,0,860,filler_02,14,always,4,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,grateful,1,1,0,1201,filler_02,14,function,5,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,thousand,1,1,0,1063,filler_02,14,properly,6,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,ride,1,1,0,542,filler_02,14,when,7,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,miss,1,1,0,490,filler_02,14,the,8,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,hates,1,1,0,629,filler_02,14,grass,9,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,cent,1,1,0,485,filler_02,14,was,10,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,pays.,1,1,0,792,filler_02,14,wet.,11,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,x-x-x,1,1,1,522,11_cod_know,15,I,0,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,lady,1,0,1,895,11_cod_know,15,know,1,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,cent,1,0,1,494,11_cod_know,15,that,2,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,relax,1,1,1,910,11_cod_know,15,Sarah,3,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,bureau,1,1,1,824,11_cod_know,15,caught,4,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,knew,1,1,1,535,11_cod_know,15,a,5,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,laps.,1,1,1,569,11_cod_know,15,cod.,6,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,eyes,1,0,1,656,11_cod_know,15,She,7,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,ups,1,0,1,704,11_cod_know,15,ate,8,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,am,1,0,1,595,11_cod_know,15,it,9,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,yours,1,0,1,690,11_cod_know,15,for,10,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,argued.,1,0,1,455,11_cod_know,15,dinner.,11,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,x-x-x,1,1,0,474,filler_00,16,The,0,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,hauled,0,1,0,1313,filler_00,16,vacant,1,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,diseases,1,1,0,703,filler_00,16,building,2,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,marketers,1,1,0,1007,filler_00,16,overlooks,3,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,bill,1,0,0,721,filler_00,16,the,4,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,shall,1,0,0,834,filler_00,16,river,5,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,nice,1,0,0,541,filler_00,16,that,6,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,candy,1,0,0,1098,filler_00,16,winds,7,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,teacher,1,1,0,1002,filler_00,16,through,8,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,lady.,1,0,0,728,filler_00,16,town.,9,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,x-x-x,1,0,0,892,8_cake_modal,17,Michael,0,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,worse,1,0,0,556,8_cake_modal,17,wants,1,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,ago,1,1,0,646,8_cake_modal,17,to,2,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,quad,1,0,0,772,8_cake_modal,17,bake,3,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,met,1,1,0,583,8_cake_modal,17,a,4,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,cops,1,0,0,578,8_cake_modal,17,cake,5,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,arms,1,0,0,586,8_cake_modal,17,and,6,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,pre,1,1,0,778,8_cake_modal,17,it,7,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,federal,1,0,0,1249,8_cake_modal,17,is,8,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,debt,1,1,0,973,8_cake_modal,17,the,9,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,knew,1,0,0,731,8_cake_modal,17,best,10,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,posts,1,1,0,692,8_cake_modal,17,thing,11,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,cent,1,0,0,606,8_cake_modal,17,at,12,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,led,1,0,0,695,8_cake_modal,17,the,13,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,futile.,1,0,0,723,8_cake_modal,17,picnic.,14,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,x-x-x,1,1,1,577,9_letter_doubt,18,I,0,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,worse,1,0,1,841,9_letter_doubt,18,doubt,1,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,hall,1,1,1,522,9_letter_doubt,18,that,2,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,noodles,1,0,1,653,9_letter_doubt,18,Carolyn,3,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,rough,1,0,1,591,9_letter_doubt,18,wrote,4,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,dad,1,0,1,530,9_letter_doubt,18,a,5,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,starts,1,0,1,665,9_letter_doubt,18,letter,6,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,jobs,1,1,1,847,9_letter_doubt,18,to,7,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,jack,1,0,1,677,9_letter_doubt,18,her,8,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,awesome.,1,1,1,834,9_letter_doubt,18,parents.,9,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,eyes,1,0,1,927,9_letter_doubt,18,She,10,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,happen,0,1,1,1154,9_letter_doubt,18,also,11,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,crazy,1,1,1,806,9_letter_doubt,18,didn't,12,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,anti,1,0,1,834,9_letter_doubt,18,give,13,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,must,1,0,1,538,9_letter_doubt,18,them,14,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,oh,1,0,1,484,9_letter_doubt,18,a,15,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,guys.,1,0,1,534,9_letter_doubt,18,call.,16,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,x-x-x,1,0,1,535,7_beer_modal,19,Sam,0,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,worse,1,0,1,436,7_beer_modal,19,wants,1,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,ago,1,0,1,555,7_beer_modal,19,to,2,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,miles,1,1,1,791,7_beer_modal,19,order,3,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,jack,1,0,1,451,7_beer_modal,19,a,4,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,wore,1,0,1,672,7_beer_modal,19,beer,5,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,sir,1,1,1,1066,7_beer_modal,19,at,6,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,hate,1,0,1,977,7_beer_modal,19,the,7,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,nor,1,0,1,546,7_beer_modal,19,bar,8,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,yeah,1,0,1,435,7_beer_modal,19,and,9,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,yes,1,0,1,658,7_beer_modal,19,he,10,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,pre,1,1,1,736,7_beer_modal,19,also,11,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,cent,1,0,1,837,7_beer_modal,19,wants,12,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,knew,1,1,1,760,7_beer_modal,19,to,13,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,jobs,0,1,1,1180,7_beer_modal,19,get,14,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,mind,1,1,1,1360,7_beer_modal,19,some,15,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,caste.,1,0,1,776,7_beer_modal,19,fries.,16,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,x-x-x,1,1,1,1702,15_bone_affirmative,20,David,0,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,meaningful,0,1,1,1441,15_bone_affirmative,20,discovered,1,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,eat,1,1,1,934,15_bone_affirmative,20,a,2,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,onto,1,1,1,890,15_bone_affirmative,20,bone,3,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,yes,1,0,1,860,15_bone_affirmative,20,on,4,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,else,1,1,1,629,15_bone_affirmative,20,his,5,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,anthropogenic,1,0,1,2407,15_bone_affirmative,20,archeological,6,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,facilitate,1,1,1,1574,15_bone_affirmative,20,expedition,7,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,soul,1,0,1,601,15_bone_affirmative,20,and,8,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,guys,1,1,1,456,15_bone_affirmative,20,he,9,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,wedding,1,1,1,1049,15_bone_affirmative,20,brought,10,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,anymore,1,1,1,673,15_bone_affirmative,20,it,11,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,hear,1,0,1,766,15_bone_affirmative,20,back,12,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,glad,1,1,1,511,15_bone_affirmative,20,to,13,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,verdict,1,0,1,590,15_bone_affirmative,20,the,14,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,puts,1,1,1,2555,15_bone_affirmative,20,lab,15,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,vote,0,1,1,1626,15_bone_affirmative,20,for,16,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,yeah,1,0,1,859,15_bone_affirmative,20,an,17,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,disorders,1,0,1,1227,15_bone_affirmative,20,extensive,18,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,somebody.,1,1,1,813,15_bone_affirmative,20,analysis.,19,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,x-x-x,1,0,0,547,filler_07,21,The,0,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,speciation,1,1,0,1120,filler_07,21,bulldozers,1,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,luck,1,1,0,710,filler_07,21,were,2,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,playoffs,1,0,0,932,filler_07,21,removing,3,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,frenzy,1,1,0,1120,filler_07,21,rubble,4,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,love,1,1,0,799,filler_07,21,from,5,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,hear,1,1,0,762,filler_07,21,the,6,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,dismissing,1,0,0,798,filler_07,21,demolished,7,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,tomorrow.,1,0,0,551,filler_07,21,building.,8,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,x-x-x,1,1,1,626,6_rat_managed,22,Carla,0,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,awesome,1,1,1,1047,6_rat_managed,22,managed,1,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,sir,1,0,1,698,6_rat_managed,22,to,2,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,guy,1,1,1,732,6_rat_managed,22,get,3,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,jack,1,1,1,769,6_rat_managed,22,a,4,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,nor,1,0,1,914,6_rat_managed,22,pet,5,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,gaps.,1,1,1,723,6_rat_managed,22,rat.,6,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,vote,1,0,1,686,6_rat_managed,22,She,7,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,worse,1,0,1,791,6_rat_managed,22,found,8,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,hill,1,1,1,905,6_rat_managed,22,one,9,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,fees,1,0,1,634,6_rat_managed,22,at,10,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,oh,1,0,1,639,6_rat_managed,22,the,11,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,knows,1,1,1,822,6_rat_managed,22,store,12,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,hate,1,1,1,2378,6_rat_managed,22,at,13,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,rule,1,1,1,866,6_rat_managed,22,the,14,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,heal.,1,0,1,651,6_rat_managed,22,mall.,15,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,x-x-x,1,1,0,1117,filler_10,23,The,0,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,encountered,1,1,0,1286,filler_10,23,documentary,1,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,sir,1,0,0,779,filler_10,23,did,2,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,cent,1,0,0,604,filler_10,23,not,3,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,practicing,1,0,0,957,filler_10,23,accurately,4,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,chilled,1,0,0,511,filler_10,23,portray,5,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,eat,1,0,0,500,filler_10,23,the,6,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,anyway,1,1,0,804,filler_10,23,events,7,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,scholarship,1,0,0,765,filler_10,23,surrounding,8,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,feel,1,1,0,594,filler_10,23,the,9,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,certainly,1,0,0,761,filler_10,23,political,10,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,possess.,1,1,0,774,filler_10,23,scandal.,11,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,x-x-x,1,0,1,1741,5_shirt_managed,24,Mary,0,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,whoever,1,0,1,791,5_shirt_managed,24,managed,1,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,miss,1,1,1,510,5_shirt_managed,24,to,2,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,glad,1,0,1,703,5_shirt_managed,24,find,3,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,yeah,1,0,1,381,5_shirt_managed,24,a,4,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,yards,1,0,1,873,5_shirt_managed,24,shirt,5,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,anti,1,0,1,488,5_shirt_managed,24,at,6,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,done,1,1,1,871,5_shirt_managed,24,the,7,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,lived.,1,0,1,709,5_shirt_managed,24,store.,8,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,cell,1,1,1,801,5_shirt_managed,24,She,9,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,ruin,1,1,1,1028,5_shirt_managed,24,wore,10,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,happens,1,0,1,495,5_shirt_managed,24,it,11,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,app,1,0,1,528,5_shirt_managed,24,at,12,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,mom,1,0,1,561,5_shirt_managed,24,the,13,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
469,list8,towards.,1,1,1,669,5_shirt_managed,24,wedding.,14,[],7,25,Yes,,3,1,$4,Female,english,,no,Chrome,Mac,900,1440,7.203733333333333,
