pair_id,sentence,type,pronoun,preferred,noun,ll
179,Linda didn't meet a dog and it loved cheese.,negation,1,0,dog,24.065315
180,Sarah adopted a dog and the dog had a long tail.,negation,0,1,dog,19.72291
180,Sarah didn't adopt a dog and the dog had a long tail.,negation,0,0,dog,19.118742
181,Sarah adopted a dog and it had a long tail.,negation,1,1,dog,17.862803
181,Sarah didn't adopt a dog and it had a long tail.,negation,1,0,dog,17.375114
182,Bill adopted a dog and the dog had a red collar.,negation,0,1,dog,24.425066
182,Bill didn't adopt a dog and the dog had a red collar.,negation,0,0,dog,22.05793
183,Bill adopted a dog and it had a red collar.,negation,1,1,dog,21.814655
183,Bill didn't adopt a dog and it had a red collar.,negation,1,0,dog,19.313168
184,Nancy adopted a dog and the dog had a blind eye.,negation,0,1,dog,25.993334
184,Nancy didn't adopt a dog and the dog had a blind eye.,negation,0,0,dog,25.2435
185,Nancy adopted a dog and it had a blind eye.,negation,1,1,dog,24.839104
185,Nancy didn't adopt a dog and it had a blind eye.,negation,1,0,dog,23.4229
186,Nancy adopted a dog and the dog had a shrill voice.,negation,0,1,dog,29.553883
186,Nancy didn't adopt a dog and the dog had a shrill voice.,negation,0,0,dog,29.01085
187,Nancy adopted a dog and it had a shrill voice.,negation,1,1,dog,27.799082
187,Nancy didn't adopt a dog and it had a shrill voice.,negation,1,0,dog,26.912502
188,Nancy adopted a dog and the dog had a colorful back.,negation,0,1,dog,28.998344
188,Nancy didn't adopt a dog and the dog had a colorful back.,negation,0,0,dog,27.454521
189,Nancy adopted a dog and it had a colorful back.,negation,1,1,dog,26.634996
189,Nancy didn't adopt a dog and it had a colorful back.,negation,1,0,dog,24.79853
190,Sarah adopted a dog and the dog enjoyed frolicking in the forest.,negation,0,1,dog,32.510094
190,Sarah didn't adopt a dog and the dog enjoyed frolicking in the forest.,negation,0,0,dog,33.095848
191,Sarah adopted a dog and it enjoyed frolicking in the forest.,negation,1,1,dog,30.912762
191,Sarah didn't adopt a dog and it enjoyed frolicking in the forest.,negation,1,0,dog,31.888638
192,Richard adopted a dog and the dog preferred fish over other food.,negation,0,1,dog,36.677853
192,Richard didn't adopt a dog and the dog preferred fish over other food.,negation,0,0,dog,35.245026
193,Richard adopted a dog and it preferred fish over other food.,negation,1,1,dog,34.39009
193,Richard didn't adopt a dog and it preferred fish over other food.,negation,1,0,dog,32.961678
194,Bill adopted a dog and the dog's name was Fido.,negation,0,1,dog,22.166243
194,Bill didn't adopt a dog and the dog's name was Fido.,negation,0,0,dog,21.933634
195,Bill adopted a dog and its name was Fido.,negation,1,1,dog,20.288277
195,Bill didn't adopt a dog and its name was Fido.,negation,1,0,dog,20.857689
196,Thomas adopted a dog and the dog liked to swim in lakes.,negation,0,1,dog,32.102264
196,Thomas didn't adopt a dog and the dog liked to swim in lakes.,negation,0,0,dog,30.232092
197,Thomas adopted a dog and it liked to swim in lakes.,negation,1,1,dog,29.044573
197,Thomas didn't adopt a dog and it liked to swim in lakes.,negation,1,0,dog,28.403841
198,Karen adopted a dog and the dog loved cheese.,negation,0,1,dog,26.074408
198,Karen didn't adopt a dog and the dog loved cheese.,negation,0,0,dog,24.744625
199,Karen adopted a dog and it loved cheese.,negation,1,1,dog,22.613964
199,Karen didn't adopt a dog and it loved cheese.,negation,1,0,dog,22.689854
200,Jennifer owned an aardvark and the aardvark had a long tail.,negation,0,1,aardvark,23.85888
200,Jennifer didn't own an aardvark and the aardvark had a long tail.,negation,0,0,aardvark,24.426077
201,Jennifer owned an aardvark and it had a long tail.,negation,1,1,aardvark,19.57617
201,Jennifer didn't own an aardvark and it had a long tail.,negation,1,0,aardvark,19.695587
202,Michael owned an aardvark and the aardvark had a red collar.,negation,0,1,aardvark,29.499756
202,Michael didn't own an aardvark and the aardvark had a red collar.,negation,0,0,aardvark,29.805473
203,Michael owned an aardvark and it had a red collar.,negation,1,1,aardvark,25.009327
203,Michael didn't own an aardvark and it had a red collar.,negation,1,0,aardvark,25.007133
204,Mary owned an aardvark and the aardvark had a blind eye.,negation,0,1,aardvark,25.523205
204,Mary didn't own an aardvark and the aardvark had a blind eye.,negation,0,0,aardvark,26.544186
205,Mary owned an aardvark and it had a blind eye.,negation,1,1,aardvark,22.952984
205,Mary didn't own an aardvark and it had a blind eye.,negation,1,0,aardvark,23.212633
206,Barbara owned an aardvark and the aardvark had a shrill voice.,negation,0,1,aardvark,29.234781
206,Barbara didn't own an aardvark and the aardvark had a shrill voice.,negation,0,0,aardvark,30.291338
207,Barbara owned an aardvark and it had a shrill voice.,negation,1,1,aardvark,26.258804
207,Barbara didn't own an aardvark and it had a shrill voice.,negation,1,0,aardvark,25.788013
208,Sarah owned an aardvark and the aardvark had a colorful back.,negation,0,1,aardvark,30.294514
208,Sarah didn't own an aardvark and the aardvark had a colorful back.,negation,0,0,aardvark,31.269663
209,Sarah owned an aardvark and it had a colorful back.,negation,1,1,aardvark,24.938969
209,Sarah didn't own an aardvark and it had a colorful back.,negation,1,0,aardvark,25.292225
210,Mary owned an aardvark and the aardvark enjoyed frolicking in the forest.,negation,0,1,aardvark,34.60516
210,Mary didn't own an aardvark and the aardvark enjoyed frolicking in the forest.,negation,0,0,aardvark,35.932312
211,Mary owned an aardvark and it enjoyed frolicking in the forest.,negation,1,1,aardvark,32.323944
211,Mary didn't own an aardvark and it enjoyed frolicking in the forest.,negation,1,0,aardvark,32.825016
212,John owned an aardvark and the aardvark preferred fish over other food.,negation,0,1,aardvark,43.30948
212,John didn't own an aardvark and the aardvark preferred fish over other food.,negation,0,0,aardvark,41.62232
213,John owned an aardvark and it preferred fish over other food.,negation,1,1,aardvark,36.223675
213,John didn't own an aardvark and it preferred fish over other food.,negation,1,0,aardvark,36.13217
214,Mary owned an aardvark and the aardvark's name was Fido.,negation,0,1,aardvark,30.158865
214,Mary didn't own an aardvark and the aardvark's name was Fido.,negation,0,0,aardvark,31.307583
215,Mary owned an aardvark and its name was Fido.,negation,1,1,aardvark,26.146986
215,Mary didn't own an aardvark and its name was Fido.,negation,1,0,aardvark,26.039436
216,David owned an aardvark and the aardvark liked to swim in lakes.,negation,0,1,aardvark,35.38173
216,David didn't own an aardvark and the aardvark liked to swim in lakes.,negation,0,0,aardvark,35.368443
217,David owned an aardvark and it liked to swim in lakes.,negation,1,1,aardvark,31.393305
217,David didn't own an aardvark and it liked to swim in lakes.,negation,1,0,aardvark,31.733196
218,Barbara owned an aardvark and the aardvark loved cheese.,negation,0,1,aardvark,25.765192
218,Barbara didn't own an aardvark and the aardvark loved cheese.,negation,0,0,aardvark,28.124811
219,Barbara owned an aardvark and it loved cheese.,negation,1,1,aardvark,22.1341
219,Barbara didn't own an aardvark and it loved cheese.,negation,1,0,aardvark,22.89274
220,Mary saw an aardvark and the aardvark had a long tail.,negation,0,1,aardvark,22.932732
220,Mary didn't see an aardvark and the aardvark had a long tail.,negation,0,0,aardvark,22.602901
221,Mary saw an aardvark and it had a long tail.,negation,1,1,aardvark,18.849047
221,Mary didn't see an aardvark and it had a long tail.,negation,1,0,aardvark,18.050947
222,Jennifer saw an aardvark and the aardvark had a red collar.,negation,0,1,aardvark,28.989883
222,Jennifer didn't see an aardvark and the aardvark had a red collar.,negation,0,0,aardvark,28.45716
223,Jennifer saw an aardvark and it had a red collar.,negation,1,1,aardvark,24.34122
223,Jennifer didn't see an aardvark and it had a red collar.,negation,1,0,aardvark,23.209972
224,David saw an aardvark and the aardvark had a blind eye.,negation,0,1,aardvark,26.846127
224,David didn't see an aardvark and the aardvark had a blind eye.,negation,0,0,aardvark,27.37461
225,David saw an aardvark and it had a blind eye.,negation,1,1,aardvark,23.120506
225,David didn't see an aardvark and it had a blind eye.,negation,1,0,aardvark,23.571201
226,Michael saw an aardvark and the aardvark had a shrill voice.,negation,0,1,aardvark,29.441921
226,Michael didn't see an aardvark and the aardvark had a shrill voice.,negation,0,0,aardvark,29.851063
227,Michael saw an aardvark and it had a shrill voice.,negation,1,1,aardvark,25.227732
227,Michael didn't see an aardvark and it had a shrill voice.,negation,1,0,aardvark,25.727884
228,Richard saw an aardvark and the aardvark had a colorful back.,negation,0,1,aardvark,31.369026
228,Richard didn't see an aardvark and the aardvark had a colorful back.,negation,0,0,aardvark,30.623451
229,Richard saw an aardvark and it had a colorful back.,negation,1,1,aardvark,27.210545
229,Richard didn't see an aardvark and it had a colorful back.,negation,1,0,aardvark,25.88844
230,Bob saw an aardvark and the aardvark enjoyed frolicking in the forest.,negation,0,1,aardvark,34.55716
230,Bob didn't see an aardvark and the aardvark enjoyed frolicking in the forest.,negation,0,0,aardvark,35.2915
231,Bob saw an aardvark and it enjoyed frolicking in the forest.,negation,1,1,aardvark,31.422813
231,Bob didn't see an aardvark and it enjoyed frolicking in the forest.,negation,1,0,aardvark,32.742058
232,Bob saw an aardvark and the aardvark preferred fish over other food.,negation,0,1,aardvark,41.698814
232,Bob didn't see an aardvark and the aardvark preferred fish over other food.,negation,0,0,aardvark,40.532333
233,Bob saw an aardvark and it preferred fish over other food.,negation,1,1,aardvark,35.014534
233,Bob didn't see an aardvark and it preferred fish over other food.,negation,1,0,aardvark,34.29158
234,Richard saw an aardvark and the aardvark's name was Fido.,negation,0,1,aardvark,32.106384
234,Richard didn't see an aardvark and the aardvark's name was Fido.,negation,0,0,aardvark,31.90416
235,Richard saw an aardvark and its name was Fido.,negation,1,1,aardvark,28.379488
235,Richard didn't see an aardvark and its name was Fido.,negation,1,0,aardvark,27.277042
236,John saw an aardvark and the aardvark liked to swim in lakes.,negation,0,1,aardvark,33.758007
236,John didn't see an aardvark and the aardvark liked to swim in lakes.,negation,0,0,aardvark,33.165195
237,John saw an aardvark and it liked to swim in lakes.,negation,1,1,aardvark,32.358757
237,John didn't see an aardvark and it liked to swim in lakes.,negation,1,0,aardvark,31.784554
238,Nancy saw an aardvark and the aardvark loved cheese.,negation,0,1,aardvark,26.629124
238,Nancy didn't see an aardvark and the aardvark loved cheese.,negation,0,0,aardvark,26.831526
239,Nancy saw an aardvark and it loved cheese.,negation,1,1,aardvark,23.976515
239,Nancy didn't see an aardvark and it loved cheese.,negation,1,0,aardvark,24.101957
240,David kicked an aardvark and the aardvark had a long tail.,negation,0,1,aardvark,25.079247
240,David didn't kick an aardvark and the aardvark had a long tail.,negation,0,0,aardvark,24.444159
241,David kicked an aardvark and it had a long tail.,negation,1,1,aardvark,20.673437
241,David didn't kick an aardvark and it had a long tail.,negation,1,0,aardvark,19.858908
242,Chris kicked an aardvark and the aardvark had a red collar.,negation,0,1,aardvark,32.05153
242,Chris didn't kick an aardvark and the aardvark had a red collar.,negation,0,0,aardvark,30.798664
243,Chris kicked an aardvark and it had a red collar.,negation,1,1,aardvark,27.471
243,Chris didn't kick an aardvark and it had a red collar.,negation,1,0,aardvark,26.616062
244,Michael kicked an aardvark and the aardvark had a blind eye.,negation,0,1,aardvark,27.44244
244,Michael didn't kick an aardvark and the aardvark had a blind eye.,negation,0,0,aardvark,28.198677
245,Michael kicked an aardvark and it had a blind eye.,negation,1,1,aardvark,24.528599
245,Michael didn't kick an aardvark and it had a blind eye.,negation,1,0,aardvark,25.133213
246,Richard kicked an aardvark and the aardvark had a shrill voice.,negation,0,1,aardvark,30.701956
246,Richard didn't kick an aardvark and the aardvark had a shrill voice.,negation,0,0,aardvark,30.358826
247,Richard kicked an aardvark and it had a shrill voice.,negation,1,1,aardvark,27.411074
247,Richard didn't kick an aardvark and it had a shrill voice.,negation,1,0,aardvark,26.59371
248,James kicked an aardvark and the aardvark had a colorful back.,negation,0,1,aardvark,33.143238
248,James didn't kick an aardvark and the aardvark had a colorful back.,negation,0,0,aardvark,32.76746
249,James kicked an aardvark and it had a colorful back.,negation,1,1,aardvark,28.892948
249,James didn't kick an aardvark and it had a colorful back.,negation,1,0,aardvark,28.217651
250,David kicked an aardvark and the aardvark enjoyed frolicking in the forest.,negation,0,1,aardvark,36.393562
250,David didn't kick an aardvark and the aardvark enjoyed frolicking in the forest.,negation,0,0,aardvark,37.4065
251,David kicked an aardvark and it enjoyed frolicking in the forest.,negation,1,1,aardvark,35.24322
251,David didn't kick an aardvark and it enjoyed frolicking in the forest.,negation,1,0,aardvark,35.643448
252,Mary kicked an aardvark and the aardvark preferred fish over other food.,negation,0,1,aardvark,41.938484
252,Mary didn't kick an aardvark and the aardvark preferred fish over other food.,negation,0,0,aardvark,40.845303
253,Mary kicked an aardvark and it preferred fish over other food.,negation,1,1,aardvark,37.58854
253,Mary didn't kick an aardvark and it preferred fish over other food.,negation,1,0,aardvark,36.168472
254,Barbara kicked an aardvark and the aardvark's name was Fido.,negation,0,1,aardvark,34.409237
254,Barbara didn't kick an aardvark and the aardvark's name was Fido.,negation,0,0,aardvark,33.75919
255,Barbara kicked an aardvark and its name was Fido.,negation,1,1,aardvark,29.91651
255,Barbara didn't kick an aardvark and its name was Fido.,negation,1,0,aardvark,28.842636
256,Nancy kicked an aardvark and the aardvark liked to swim in lakes.,negation,0,1,aardvark,38.999702
256,Nancy didn't kick an aardvark and the aardvark liked to swim in lakes.,negation,0,0,aardvark,37.390858
257,Nancy kicked an aardvark and it liked to swim in lakes.,negation,1,1,aardvark,36.027676
257,Nancy didn't kick an aardvark and it liked to swim in lakes.,negation,1,0,aardvark,33.092934
258,Susan kicked an aardvark and the aardvark loved cheese.,negation,0,1,aardvark,27.87411
