pair_id,sentence,type,pronoun,preferred,ll
195,Thomas adopt a dog. Its name was Fido.,negation,1,1,22.161716
195,Thomas didn't adopt a dog. Its name was Fido.,negation,1,0,21.83171
196,Barbara adopt a dog. The dog liked to swim in lakes.,negation,0,1,32.95237
196,Barbara didn't adopt a dog. The dog liked to swim in lakes.,negation,0,0,30.237198
197,Barbara adopt a dog. It liked to swim in lakes.,negation,1,1,29.839819
197,Barbara didn't adopt a dog. It liked to swim in lakes.,negation,1,0,26.450144
198,David adopt a dog. The dog loved cheese.,negation,0,1,25.868301
198,David didn't adopt a dog. The dog loved cheese.,negation,0,0,23.912907
199,David adopt a dog. It loved cheese.,negation,1,1,23.446012
199,David didn't adopt a dog. It loved cheese.,negation,1,0,22.515848
200,Elizabeth owned an aardvark. The aardvark had a long tail.,negation,0,1,22.594963
200,Elizabeth didn't own an aardvark. The aardvark had a long tail.,negation,0,0,24.170303
201,Elizabeth owned an aardvark. It had a long tail.,negation,1,1,19.255466
201,Elizabeth didn't own an aardvark. It had a long tail.,negation,1,0,19.853308
202,Thomas owned an aardvark. The aardvark had a red collar.,negation,0,1,28.73714
202,Thomas didn't own an aardvark. The aardvark had a red collar.,negation,0,0,29.640142
203,Thomas owned an aardvark. It had a red collar.,negation,1,1,24.198792
203,Thomas didn't own an aardvark. It had a red collar.,negation,1,0,24.789806
204,Bob owned an aardvark. The aardvark had a blind eye.,negation,0,1,29.548456
204,Bob didn't own an aardvark. The aardvark had a blind eye.,negation,0,0,28.90406
205,Bob owned an aardvark. It had a blind eye.,negation,1,1,25.8415
205,Bob didn't own an aardvark. It had a blind eye.,negation,1,0,24.27634
206,David owned an aardvark. The aardvark had a shrill voice.,negation,0,1,32.501915
206,David didn't own an aardvark. The aardvark had a shrill voice.,negation,0,0,31.087793
207,David owned an aardvark. It had a shrill voice.,negation,1,1,28.037481
207,David didn't own an aardvark. It had a shrill voice.,negation,1,0,26.471937
208,Barbara owned an aardvark. The aardvark had a colorful back.,negation,0,1,30.971306
208,Barbara didn't own an aardvark. The aardvark had a colorful back.,negation,0,0,30.142807
209,Barbara owned an aardvark. It had a colorful back.,negation,1,1,26.824776
209,Barbara didn't own an aardvark. It had a colorful back.,negation,1,0,24.616013
210,Linda owned an aardvark. The aardvark enjoyed frolicking in the forest.,negation,0,1,35.98757
210,Linda didn't own an aardvark. The aardvark enjoyed frolicking in the forest.,negation,0,0,36.47386
211,Linda owned an aardvark. It enjoyed frolicking in the forest.,negation,1,1,33.309048
211,Linda didn't own an aardvark. It enjoyed frolicking in the forest.,negation,1,0,33.49783
212,Karen owned an aardvark. The aardvark preferred fish over other food.,negation,0,1,37.318443
212,Karen didn't own an aardvark. The aardvark preferred fish over other food.,negation,0,0,38.57432
213,Karen owned an aardvark. It preferred fish over other food.,negation,1,1,34.76291
213,Karen didn't own an aardvark. It preferred fish over other food.,negation,1,0,35.785385
214,Barbara owned an aardvark. The aardvark's name was Fido.,negation,0,1,32.534527
214,Barbara didn't own an aardvark. The aardvark's name was Fido.,negation,0,0,32.109417
215,Barbara owned an aardvark. Its name was Fido.,negation,1,1,27.734959
215,Barbara didn't own an aardvark. Its name was Fido.,negation,1,0,26.178257
216,Bob owned an aardvark. The aardvark liked to swim in lakes.,negation,0,1,35.06875
216,Bob didn't own an aardvark. The aardvark liked to swim in lakes.,negation,0,0,35.0124
217,Bob owned an aardvark. It liked to swim in lakes.,negation,1,1,30.934122
217,Bob didn't own an aardvark. It liked to swim in lakes.,negation,1,0,31.13153
218,Mary owned an aardvark. The aardvark loved cheese.,negation,0,1,24.006454
218,Mary didn't own an aardvark. The aardvark loved cheese.,negation,0,0,26.161829
219,Mary owned an aardvark. It loved cheese.,negation,1,1,21.164225
219,Mary didn't own an aardvark. It loved cheese.,negation,1,0,23.145554
220,Karen saw an aardvark. The aardvark had a long tail.,negation,0,1,19.217438
220,Karen didn't see an aardvark. The aardvark had a long tail.,negation,0,0,21.182844
221,Karen saw an aardvark. It had a long tail.,negation,1,1,16.917824
221,Karen didn't see an aardvark. It had a long tail.,negation,1,0,18.57123
222,Karen saw an aardvark. The aardvark had a red collar.,negation,0,1,24.807812
222,Karen didn't see an aardvark. The aardvark had a red collar.,negation,0,0,27.407581
223,Karen saw an aardvark. It had a red collar.,negation,1,1,21.86749
223,Karen didn't see an aardvark. It had a red collar.,negation,1,0,24.206799
224,Jessica saw an aardvark. The aardvark had a blind eye.,negation,0,1,24.306065
224,Jessica didn't see an aardvark. The aardvark had a blind eye.,negation,0,0,25.136475
225,Jessica saw an aardvark. It had a blind eye.,negation,1,1,21.137709
225,Jessica didn't see an aardvark. It had a blind eye.,negation,1,0,22.297375
226,David saw an aardvark. The aardvark had a shrill voice.,negation,0,1,26.55941
226,David didn't see an aardvark. The aardvark had a shrill voice.,negation,0,0,28.128767
227,David saw an aardvark. It had a shrill voice.,negation,1,1,23.196005
227,David didn't see an aardvark. It had a shrill voice.,negation,1,0,24.431133
228,Linda saw an aardvark. The aardvark had a colorful back.,negation,0,1,27.398087
228,Linda didn't see an aardvark. The aardvark had a colorful back.,negation,0,0,28.598005
229,Linda saw an aardvark. It had a colorful back.,negation,1,1,24.157204
229,Linda didn't see an aardvark. It had a colorful back.,negation,1,0,25.113548
230,Nancy saw an aardvark. The aardvark enjoyed frolicking in the forest.,negation,0,1,32.2491
230,Nancy didn't see an aardvark. The aardvark enjoyed frolicking in the forest.,negation,0,0,34.322365
231,Nancy saw an aardvark. It enjoyed frolicking in the forest.,negation,1,1,30.901329
231,Nancy didn't see an aardvark. It enjoyed frolicking in the forest.,negation,1,0,32.141148
232,Karen saw an aardvark. The aardvark preferred fish over other food.,negation,0,1,35.81459
232,Karen didn't see an aardvark. The aardvark preferred fish over other food.,negation,0,0,36.718628
233,Karen saw an aardvark. It preferred fish over other food.,negation,1,1,34.46382
233,Karen didn't see an aardvark. It preferred fish over other food.,negation,1,0,35.29077
234,David saw an aardvark. The aardvark's name was Fido.,negation,0,1,28.863106
234,David didn't see an aardvark. The aardvark's name was Fido.,negation,0,0,30.4401
235,David saw an aardvark. Its name was Fido.,negation,1,1,23.70507
235,David didn't see an aardvark. Its name was Fido.,negation,1,0,24.639353
236,Linda saw an aardvark. The aardvark liked to swim in lakes.,negation,0,1,30.888718
236,Linda didn't see an aardvark. The aardvark liked to swim in lakes.,negation,0,0,31.222176
237,Linda saw an aardvark. It liked to swim in lakes.,negation,1,1,29.068632
237,Linda didn't see an aardvark. It liked to swim in lakes.,negation,1,0,29.657358
238,Thomas saw an aardvark. The aardvark loved cheese.,negation,0,1,23.873142
238,Thomas didn't see an aardvark. The aardvark loved cheese.,negation,0,0,26.095896
239,Thomas saw an aardvark. It loved cheese.,negation,1,1,22.165634
239,Thomas didn't see an aardvark. It loved cheese.,negation,1,0,24.765911
240,James kicked an aardvark. The aardvark had a long tail.,negation,0,1,22.737007
240,James didn't kick an aardvark. The aardvark had a long tail.,negation,0,0,23.248447
241,James kicked an aardvark. It had a long tail.,negation,1,1,19.232069
241,James didn't kick an aardvark. It had a long tail.,negation,1,0,19.610147
242,Linda kicked an aardvark. The aardvark had a red collar.,negation,0,1,28.112473
242,Linda didn't kick an aardvark. The aardvark had a red collar.,negation,0,0,28.921638
243,Linda kicked an aardvark. It had a red collar.,negation,1,1,25.501492
243,Linda didn't kick an aardvark. It had a red collar.,negation,1,0,25.645653
244,Jessica kicked an aardvark. The aardvark had a blind eye.,negation,0,1,26.28083
244,Jessica didn't kick an aardvark. The aardvark had a blind eye.,negation,0,0,26.795206
245,Jessica kicked an aardvark. It had a blind eye.,negation,1,1,23.98066
245,Jessica didn't kick an aardvark. It had a blind eye.,negation,1,0,24.183544
246,Thomas kicked an aardvark. The aardvark had a shrill voice.,negation,0,1,28.848919
246,Thomas didn't kick an aardvark. The aardvark had a shrill voice.,negation,0,0,30.43263
247,Thomas kicked an aardvark. It had a shrill voice.,negation,1,1,26.466196
247,Thomas didn't kick an aardvark. It had a shrill voice.,negation,1,0,27.318827
248,Bill kicked an aardvark. The aardvark had a colorful back.,negation,0,1,31.88541
248,Bill didn't kick an aardvark. The aardvark had a colorful back.,negation,0,0,31.105476
249,Bill kicked an aardvark. It had a colorful back.,negation,1,1,27.430498
249,Bill didn't kick an aardvark. It had a colorful back.,negation,1,0,26.910412
250,Bill kicked an aardvark. The aardvark enjoyed frolicking in the forest.,negation,0,1,36.58562
250,Bill didn't kick an aardvark. The aardvark enjoyed frolicking in the forest.,negation,0,0,36.211445
251,Bill kicked an aardvark. It enjoyed frolicking in the forest.,negation,1,1,33.797585
251,Bill didn't kick an aardvark. It enjoyed frolicking in the forest.,negation,1,0,33.42794
252,Nancy kicked an aardvark. The aardvark preferred fish over other food.,negation,0,1,38.57202
252,Nancy didn't kick an aardvark. The aardvark preferred fish over other food.,negation,0,0,39.1138
253,Nancy kicked an aardvark. It preferred fish over other food.,negation,1,1,36.165684
253,Nancy didn't kick an aardvark. It preferred fish over other food.,negation,1,0,35.72643
254,Linda kicked an aardvark. The aardvark's name was Fido.,negation,0,1,29.765156
254,Linda didn't kick an aardvark. The aardvark's name was Fido.,negation,0,0,31.057785
255,Linda kicked an aardvark. Its name was Fido.,negation,1,1,25.155865
255,Linda didn't kick an aardvark. Its name was Fido.,negation,1,0,26.704105
256,Elizabeth kicked an aardvark. The aardvark liked to swim in lakes.,negation,0,1,34.311115
256,Elizabeth didn't kick an aardvark. The aardvark liked to swim in lakes.,negation,0,0,34.176113
257,Elizabeth kicked an aardvark. It liked to swim in lakes.,negation,1,1,31.97728
257,Elizabeth didn't kick an aardvark. It liked to swim in lakes.,negation,1,0,31.491451
258,Michael kicked an aardvark. The aardvark loved cheese.,negation,0,1,25.790432
258,Michael didn't kick an aardvark. The aardvark loved cheese.,negation,0,0,26.773022
259,Michael kicked an aardvark. It loved cheese.,negation,1,1,24.385242
259,Michael didn't kick an aardvark. It loved cheese.,negation,1,0,25.170856
260,Elizabeth brought an aardvark. The aardvark had a long tail.,negation,0,1,21.58321
260,Elizabeth didn't bring an aardvark. The aardvark had a long tail.,negation,0,0,23.604435
261,Elizabeth brought an aardvark. It had a long tail.,negation,1,1,18.104433
261,Elizabeth didn't bring an aardvark. It had a long tail.,negation,1,0,19.076397
262,David brought an aardvark. The aardvark had a red collar.,negation,0,1,28.99429
262,David didn't bring an aardvark. The aardvark had a red collar.,negation,0,0,28.866962
263,David brought an aardvark. It had a red collar.,negation,1,1,24.407198
263,David didn't bring an aardvark. It had a red collar.,negation,1,0,23.67967
264,David brought an aardvark. The aardvark had a blind eye.,negation,0,1,28.241722
264,David didn't bring an aardvark. The aardvark had a blind eye.,negation,0,0,27.798098
265,David brought an aardvark. It had a blind eye.,negation,1,1,23.900908
265,David didn't bring an aardvark. It had a blind eye.,negation,1,0,23.051056
266,Bill brought an aardvark. The aardvark had a shrill voice.,negation,0,1,29.159292
266,Bill didn't bring an aardvark. The aardvark had a shrill voice.,negation,0,0,28.9315
267,Bill brought an aardvark. It had a shrill voice.,negation,1,1,23.848684
267,Bill didn't bring an aardvark. It had a shrill voice.,negation,1,0,23.14028
268,John brought an aardvark. The aardvark had a colorful back.,negation,0,1,28.728678
268,John didn't bring an aardvark. The aardvark had a colorful back.,negation,0,0,29.285505
269,John brought an aardvark. It had a colorful back.,negation,1,1,25.403646
269,John didn't bring an aardvark. It had a colorful back.,negation,1,0,25.484703
270,Chris brought an aardvark. The aardvark enjoyed frolicking in the forest.,negation,0,1,35.727272
270,Chris didn't bring an aardvark. The aardvark enjoyed frolicking in the forest.,negation,0,0,36.756744
271,Chris brought an aardvark. It enjoyed frolicking in the forest.,negation,1,1,34.923897
271,Chris didn't bring an aardvark. It enjoyed frolicking in the forest.,negation,1,0,35.889725
272,Mary brought an aardvark. The aardvark preferred fish over other food.,negation,0,1,34.86696
272,Mary didn't bring an aardvark. The aardvark preferred fish over other food.,negation,0,0,37.60809
273,Mary brought an aardvark. It preferred fish over other food.,negation,1,1,33.086586
273,Mary didn't bring an aardvark. It preferred fish over other food.,negation,1,0,34.773148
274,John brought an aardvark. The aardvark's name was Fido.,negation,0,1,28.921453
274,John didn't bring an aardvark. The aardvark's name was Fido.,negation,0,0,30.671734
275,John brought an aardvark. Its name was Fido.,negation,1,1,23.748257
275,John didn't bring an aardvark. Its name was Fido.,negation,1,0,25.640495
276,Bill brought an aardvark. The aardvark liked to swim in lakes.,negation,0,1,35.15433
276,Bill didn't bring an aardvark. The aardvark liked to swim in lakes.,negation,0,0,34.037
277,Bill brought an aardvark. It liked to swim in lakes.,negation,1,1,30.60216
277,Bill didn't bring an aardvark. It liked to swim in lakes.,negation,1,0,29.928299
278,Bob brought an aardvark. The aardvark loved cheese.,negation,0,1,25.38751
278,Bob didn't bring an aardvark. The aardvark loved cheese.,negation,0,0,25.562212
279,Bob brought an aardvark. It loved cheese.,negation,1,1,22.217266
279,Bob didn't bring an aardvark. It loved cheese.,negation,1,0,23.22021
280,David got an aardvark. The aardvark had a long tail.,negation,0,1,23.783026
280,David didn't get an aardvark. The aardvark had a long tail.,negation,0,0,24.00335
281,David got an aardvark. It had a long tail.,negation,1,1,20.341852
281,David didn't get an aardvark. It had a long tail.,negation,1,0,19.966698
282,Jessica got an aardvark. The aardvark had a red collar.,negation,0,1,28.279226
282,Jessica didn't get an aardvark. The aardvark had a red collar.,negation,0,0,29.091913
